date,vs5y Production,vs5y Power Burn,vs5y Net Burn,vs5y Net Import,vs5y Storage Level,Production S1,Production S2,Net Import,Power Burn, Net Burn,Adjusted Balance
2015/11/8,6.6,6.1,5.5,-0.9,191.2,0.1,0.1,1.1,-1.0,-1.5,-3.6
2015/11/9,6.8,5.4,5.3,-1.0,192.8,0.3,0.2,0.9,-1.6,-1.8,-3.6
2015/11/10,7.0,6.3,6.8,-0.8,191.6,0.1,-0.1,0.8,-0.5,0.0,-3.6
2015/11/11,7.1,6.1,6.7,-1.1,192.5,-0.2,-0.2,0.5,-0.6,0.1,-3.6
2015/11/12,7.1,7.9,8.1,-1.0,195.6,0.2,-0.1,0.5,1.3,1.6,-3.6
2015/11/13,7.0,8.7,8.9,-0.9,195.2,0.3,-0.2,0.1,1.9,2.3,-3.5
2015/11/14,7.1,6.3,6.3,-1.3,201.4,0.2,-0.1,-0.5,-0.6,-0.5,-3.5
2015/11/15,7.2,5.0,6.5,-1.3,210.0,0.2,0.0,-0.5,-1.7,-0.3,-3.5
2015/11/16,7.1,5.1,7.6,-1.4,219.1,0.3,0.0,-0.4,-1.4,0.6,-3.5
2015/11/17,6.6,4.7,6.5,-2.0,226.3,-0.2,-0.5,-0.7,-1.8,-0.8,-3.5
2015/11/18,6.7,7.3,8.0,-2.5,235.7,0.1,-0.2,-1.1,1.1,0.8,-3.5
2015/11/19,6.9,8.9,9.3,-1.9,247.9,0.3,0.1,-0.3,2.4,1.9,-3.5
2015/11/20,6.9,8.9,9.1,-1.8,251.8,0.2,0.2,-0.2,2.3,1.6,-2.4
2015/11/21,7.2,8.5,9.2,-1.1,253.3,0.5,0.5,0.4,1.9,1.6,-2.4
2015/11/22,7.1,5.6,5.4,-1.2,247.9,0.5,0.5,0.5,-1.3,-2.6,-2.4
2015/11/23,7.2,5.8,6.2,-1.1,235.2,0.4,0.4,0.7,-1.2,-1.6,-2.4
2015/11/24,7.2,5.3,7.1,-1.3,224.2,-0.2,0.3,0.1,-1.8,-0.6,-2.4
2015/11/25,7.1,7.2,9.4,-1.6,223.1,0.3,0.3,-0.3,0.0,1.6,-2.4
2015/11/26,6.4,6.1,7.3,-1.9,229.5,0.0,-0.4,-0.6,-1.1,-0.7,-2.4
2015/11/27,6.1,6.1,5.9,-1.8,237.3,0.0,-0.5,-0.5,-0.6,-1.8,-2.6
2015/11/28,6.2,5.7,3.7,-1.5,245.3,0.0,-0.4,-0.2,-0.7,-3.6,-2.6
2015/11/29,6.0,4.7,2.3,-1.3,249.5,-0.2,-0.5,0.2,-1.2,-4.1,-2.6
2015/11/30,5.7,5.7,4.2,-1.1,246.1,-0.2,-0.6,0.5,-0.1,-1.8,-2.6
2015/12/1,7.0,7.3,6.3,-1.3,239.3,-0.3,0.8,0.2,1.5,0.6,-2.6
2015/12/2,7.5,6.9,5.7,-1.7,238.3,0.1,1.2,0.0,0.8,0.2,-2.6
2015/12/3,7.5,6.6,5.5,-1.9,239.0,0.4,0.9,0.2,0.5,0.5,-2.6
2015/12/4,7.7,5.4,6.5,-2.1,228.6,0.5,0.7,-0.2,-0.8,1.7,-2.0
2015/12/5,7.9,3.9,4.7,-2.2,225.6,0.3,0.6,0.0,-2.1,-0.2,-2.0
2015/12/6,8.2,3.3,2.4,-2.3,229.7,0.3,0.6,0.0,-2.5,-2.6,-2.0
2015/12/7,8.3,3.6,3.1,-2.2,241.5,0.4,0.5,0.2,-2.0,-2.0,-2.0
2015/12/8,8.7,3.8,4.1,-2.2,257.6,0.1,0.3,0.2,-1.5,-0.8,-2.0
2015/12/9,8.4,5.2,5.6,-2.7,277.3,-0.2,-0.1,-0.1,0.4,1.0,-2.0
2015/12/10,8.5,7.3,8.4,-2.8,297.1,0.2,0.2,-0.3,2.8,3.8,-2.0
2015/12/11,8.1,7.1,8.2,-3.3,316.3,0.2,0.2,-0.9,2.5,3.2,-2.4
2015/12/12,7.5,4.8,5.7,-3.4,337.7,-0.6,-0.5,-0.9,-0.1,0.5,-2.4
2015/12/13,7.6,4.1,5.4,-3.5,362.5,-0.4,-0.4,-0.7,-0.9,0.1,-2.4
2015/12/14,7.8,6.0,7.7,-3.7,386.3,-0.2,-0.2,-0.8,0.9,2.0,-2.4
2015/12/15,7.8,6.9,8.0,-3.8,402.5,-0.1,-0.1,-0.6,1.4,1.6,-2.4
2015/12/16,7.5,7.9,7.9,-3.3,411.8,-0.7,-0.4,-0.2,2.0,0.9,-2.4
2015/12/17,7.4,8.3,8.6,-2.6,417.7,-0.4,-0.2,0.4,2.0,1.3,-2.4
2015/12/18,7.5,8.5,9.5,-2.0,413.6,0.0,0.1,0.8,2.0,2.1,-2.7
2015/12/19,7.7,6.6,8.7,-2.2,411.3,0.3,0.4,0.6,0.0,1.2,-2.7
2015/12/20,7.7,7.2,10.0,-2.3,407.9,0.2,0.3,0.6,0.4,2.0,-2.7
2015/12/21,7.5,9.1,9.6,-2.4,409.2,0.2,0.2,0.3,1.8,0.9,-2.7
2015/12/22,8.0,9.7,11.5,-2.5,411.6,0.4,0.6,0.0,2.0,2.6,-2.7
2015/12/23,7.1,9.9,12.2,-2.7,418.8,-0.5,-0.4,-0.4,1.7,2.8,-2.7
2015/12/24,6.4,8.8,9.3,-2.9,432.3,-1.1,-1.1,-0.5,0.3,-0.7,-2.7
2015/12/25,5.8,6.8,7.4,-3.0,441.6,-1.3,-1.2,-0.5,-1.7,-2.7,-5.5
2015/12/26,5.8,7.2,9.4,-3.2,450.6,-1.1,-1.1,-0.6,-1.1,-0.4,-5.5
2015/12/27,5.4,7.1,8.4,-3.3,457.8,-1.8,-1.4,-0.4,-1.3,-1.5,-5.5
2015/12/28,4.1,8.6,9.6,-2.5,463.0,-2.2,-1.9,0.6,0.2,0.0,-5.5
2015/12/29,4.8,9.6,9.4,-2.7,456.4,-1.9,-1.2,0.6,1.3,-0.3,-5.5
2015/12/30,5.4,11.1,10.1,-2.1,449.2,-0.8,-0.4,0.8,2.8,0.7,-5.5
2015/12/31,6.8,8.7,8.6,-1.4,446.6,0.4,0.9,1.3,0.2,-0.4,-5.5
2016/1/1,6.4,6.6,7.1,-1.6,445.7,0.6,0.4,0.9,-1.9,-1.9,-4.5
2016/1/2,6.6,4.4,4.5,-2.1,441.5,0.7,0.5,0.5,-4.0,-4.5,-4.5
2016/1/3,6.9,3.7,3.6,-2.3,445.6,0.9,0.5,0.4,-4.3,-4.7,-4.5
2016/1/4,7.1,5.5,4.9,-1.9,452.8,0.9,0.6,0.6,-2.0,-2.6,-4.5
2016/1/5,7.6,4.9,5.9,-2.6,449.2,0.7,0.5,0.6,-2.2,-1.0,-4.5
2016/1/6,8.7,4.6,5.3,-3.2,443.4,0.8,0.7,0.0,-1.8,-1.1,-4.5
2016/1/7,8.5,7.0,7.2,-3.5,449.2,0.6,0.6,-0.2,1.5,1.5,-4.5
2016/1/8,7.9,6.1,5.6,-3.3,466.2,0.2,0.1,-0.4,0.8,0.1,-2.8
2016/1/9,7.7,6.9,7.6,-2.5,483.5,0.1,-0.1,-0.2,1.7,2.3,-2.8
2016/1/10,7.6,6.2,6.0,-2.3,493.4,0.0,-0.2,0.0,0.7,0.3,-2.8
2016/1/11,7.5,2.5,2.3,-1.1,486.1,-0.1,-0.2,1.2,-3.4,-3.8,-2.8
2016/1/12,7.7,4.3,4.8,-0.7,470.8,-0.3,-0.1,1.4,-1.1,-0.8,-2.8
2016/1/13,8.1,2.0,3.0,-0.3,459.5,0.3,0.6,1.5,-3.4,-2.5,-2.8
2016/1/14,8.2,3.8,5.5,-1.3,453.3,-0.2,0.4,0.0,-1.2,0.3,-2.8
2016/1/15,7.7,7.3,8.3,-1.5,463.5,-0.2,0.4,-0.4,2.8,3.4,0.8
2016/1/16,8.1,5.9,6.0,-0.8,475.9,0.2,0.6,0.1,1.1,0.6,0.8
2016/1/17,7.9,4.1,4.6,-0.6,479.9,0.1,0.4,0.4,-0.5,-0.6,0.8
2016/1/18,7.9,2.2,1.3,0.5,467.4,0.1,0.2,1.3,-2.1,-3.6,0.8
2016/1/19,8.0,1.6,2.1,0.7,444.4,0.1,0.2,1.2,-2.7,-2.7,0.8
2016/1/20,8.2,4.1,3.7,0.0,427.8,0.3,0.1,0.6,0.3,-0.7,0.8
2016/1/21,8.0,5.1,5.2,-0.5,416.7,0.2,-0.1,0.2,1.0,0.7,0.8
2016/1/22,8.1,7.3,7.0,-0.9,416.5,0.3,-0.1,-0.2,2.9,2.6,2.5
2016/1/23,7.9,4.4,5.3,-0.6,417.3,0.2,-0.2,-0.2,0.0,1.1,2.5
2016/1/24,8.0,3.3,4.7,-1.0,423.3,0.3,0.0,-0.5,-0.8,0.5,2.5
2016/1/25,8.0,4.6,4.8,-1.5,426.1,0.3,0.1,-1.0,0.6,0.6,2.5
2016/1/26,7.5,5.5,5.8,-2.3,428.3,0.4,-0.3,-1.3,1.1,1.2,2.5
2016/1/27,7.3,5.1,4.7,-2.6,433.0,-0.6,-0.6,-1.2,0.2,-0.5,2.5
2016/1/28,7.6,4.4,4.2,-2.1,436.2,-0.3,-0.1,-1.0,-0.6,-1.2,2.5
2016/1/29,7.6,4.8,6.8,-2.2,445.4,0.1,0.0,-1.1,-0.1,1.6,3.6
2016/1/30,7.5,4.9,6.7,-2.0,452.9,0.0,0.0,-0.9,0.3,1.5,3.6
2016/1/31,8.0,4.3,5.7,-2.4,464.3,0.0,0.3,-0.7,-0.3,0.4,3.6
2016/2/1,7.8,5.7,7.4,-2.2,477.5,0.9,0.2,0.1,0.9,1.8,3.6
2016/2/2,8.0,3.6,5.9,-2.6,490.5,0.8,0.0,-0.7,-1.3,0.0,3.6
2016/2/3,8.4,5.4,6.4,-2.5,508.3,0.8,0.0,-0.5,0.7,0.5,3.6
2016/2/4,8.6,7.3,7.3,-2.8,525.1,0.3,-0.2,0.0,2.6,1.1,3.6
2016/2/5,9.5,8.0,8.6,-2.0,531.3,0.4,0.2,0.7,2.9,2.0,3.5
2016/2/6,9.2,5.9,5.9,-1.3,536.6,0.3,0.1,0.7,0.3,-1.0,3.5
2016/2/7,9.0,5.0,6.7,-1.5,546.0,0.0,0.0,0.5,-0.7,0.0,3.5
2016/2/8,8.8,4.5,6.2,-1.3,554.1,0.1,0.1,0.9,-1.3,-0.7,3.5
2016/2/9,8.1,4.9,5.2,-1.1,555.9,-0.3,-0.1,1.2,-0.8,-1.5,3.5
2016/2/10,8.9,5.1,5.8,-0.7,552.9,0.1,0.6,1.2,-0.8,-0.8,3.5
2016/2/11,8.8,5.7,5.8,-0.1,552.5,0.0,0.4,1.5,-0.1,-0.7,3.5
2016/2/12,8.4,4.8,5.4,0.4,551.0,0.2,0.3,1.1,-0.8,-0.9,4.0
2016/2/13,7.9,1.9,3.5,0.8,554.3,0.2,0.1,1.6,-3.2,-2.4,4.0
2016/2/14,8.1,1.3,2.0,0.5,545.5,0.4,0.2,1.2,-3.3,-3.5,4.0
2016/2/15,8.3,4.5,4.6,-0.2,536.1,0.4,0.3,0.2,0.5,-0.2,4.0
2016/2/16,8.3,6.4,7.1,-0.8,540.7,0.5,0.2,-1.2,2.3,2.4,4.0
2016/2/17,8.6,5.7,6.7,-2.0,551.0,-0.1,0.1,-2.5,1.4,1.8,4.0
2016/2/18,8.2,5.2,8.3,-1.2,556.6,-0.4,0.0,-1.6,0.9,3.3,4.0
2016/2/19,8.4,6.3,9.3,-1.7,568.8,0.0,0.2,-2.2,2.1,3.9,2.8
2016/2/20,8.2,6.4,8.2,-2.4,582.6,0.1,0.0,-2.6,2.0,2.3,2.8
2016/2/21,7.9,5.9,7.2,-2.5,603.0,-0.1,-0.2,-1.6,0.8,0.6,2.8
2016/2/22,7.8,6.6,7.3,-1.9,617.4,-0.1,-0.3,-0.3,0.8,-0.1,2.8
2016/2/23,7.6,7.4,9.7,-1.6,626.0,-0.6,-0.8,0.3,1.4,1.9,2.8
2016/2/24,7.4,7.8,9.7,-2.6,635.5,-0.7,-0.8,-0.6,1.5,1.6,2.8
2016/2/25,7.5,7.8,9.0,-2.5,646.1,-0.6,-0.7,-0.1,1.3,0.5,2.8
2016/2/26,7.6,7.0,8.1,-2.0,652.7,0.1,-0.2,0.6,0.1,-0.5,2.4
2016/2/27,7.5,6.0,9.1,-1.6,663.6,0.0,-0.2,0.4,-1.0,0.7,2.4
2016/2/28,7.5,6.3,9.0,-2.2,683.0,0.1,-0.1,-0.4,-0.7,0.4,2.4
2016/2/29,7.6,7.5,9.9,-2.2,704.5,0.2,0.1,-0.3,0.5,1.1,2.4
2016/3/1,7.6,7.3,9.0,-2.5,718.8,-1.0,-0.4,-0.6,0.2,-0.2,2.4
2016/3/2,8.2,7.5,9.4,-2.1,727.4,-0.6,0.0,0.2,0.4,0.3,2.4
2016/3/3,8.5,7.2,7.7,-1.6,731.8,-0.3,0.4,0.7,0.2,-1.4,2.4
2016/3/4,8.0,7.9,9.1,-1.6,739.9,0.0,0.5,0.0,0.9,0.2,1.0
2016/3/5,7.7,5.1,6.2,-1.5,748.1,0.2,0.2,-0.2,-2.0,-2.8,1.0
2016/3/6,7.6,5.4,8.9,-1.6,762.9,0.2,0.1,-0.4,-1.6,0.3,1.0
2016/3/7,7.5,5.8,9.1,-2.3,774.7,0.2,0.0,-0.7,-1.0,0.5,1.0
2016/3/8,7.8,5.9,8.0,-2.7,784.0,0.1,0.2,-1.1,-0.7,-0.5,1.0
2016/3/9,7.4,6.6,7.5,-3.1,794.8,-0.3,-0.3,-1.2,0.2,-0.8,1.0
2016/3/10,6.6,7.4,8.5,-3.4,802.7,-0.8,-0.8,-1.3,1.1,0.5,1.0
2016/3/11,6.4,7.8,9.2,-3.1,812.0,-0.8,-1.1,-0.8,1.5,1.1,0.7
2016/3/12,6.5,5.0,6.4,-3.3,815.1,-0.7,-1.1,-0.8,-1.3,-1.8,0.7
2016/3/13,6.3,5.0,7.0,-3.2,824.9,-0.5,-0.9,-0.6,-1.3,-1.2,0.7
2016/3/14,6.3,6.0,8.2,-3.1,832.4,-0.3,-0.6,-0.1,-0.2,0.2,0.7
2016/3/15,6.1,5.9,8.2,-2.7,836.6,-0.3,-0.5,0.4,-0.4,0.4,0.7
2016/3/16,6.6,6.8,8.6,-2.6,837.6,-0.1,0.0,0.6,0.6,0.7,0.7
2016/3/17,6.3,7.7,9.2,-2.4,839.8,-0.1,0.1,0.4,1.4,1.1,0.7
2016/3/18,6.3,7.2,9.3,-1.4,843.0,0.0,0.3,1.1,0.9,1.2,0.8
2016/3/19,6.6,4.9,6.3,-1.3,841.3,0.2,0.5,0.9,-1.3,-1.8,0.8
2016/3/20,6.3,3.2,3.6,-1.2,837.3,0.4,0.5,1.0,-3.0,-4.5,0.8
2016/3/21,6.4,4.1,6.9,-1.4,829.8,0.5,0.4,0.8,-1.9,-0.7,0.8
2016/3/22,6.1,4.7,8.3,-2.1,826.6,-0.2,0.0,0.0,-0.9,0.8,0.8
2016/3/23,5.6,6.5,9.4,-2.7,833.4,-1.0,-0.6,-0.6,1.0,2.0,0.8
2016/3/24,5.8,7.0,9.0,-2.9,841.2,-0.2,-0.1,-0.8,1.5,1.4,0.8
2016/3/25,5.8,5.8,8.6,-2.3,848.2,0.2,0.0,-0.6,0.5,1.1,-0.3
2016/3/26,5.4,5.4,6.8,-2.1,854.5,-0.4,-0.4,-0.3,0.2,-0.7,-0.3
2016/3/27,5.4,4.0,4.9,-2.1,861.9,-0.4,-0.4,-0.2,-1.3,-2.7,-0.3
2016/3/28,5.5,5.0,7.1,-2.7,870.2,0.1,0.0,-0.6,-0.4,-0.6,-0.3
2016/3/29,5.8,3.9,6.6,-2.7,871.3,0.1,0.1,-0.1,-1.6,-1.2,-0.3
2016/3/30,5.9,4.1,5.6,-2.9,868.1,0.1,0.1,-0.1,-1.3,-1.9,-0.3
2016/3/31,5.7,5.1,6.5,-2.8,867.6,0.0,0.1,-0.2,0.1,-0.5,-0.3
2016/4/1,5.9,5.0,6.7,-2.7,873.0,-0.4,0.0,-0.1,0.3,0.2,0.0
2016/4/2,6.5,4.4,5.2,-1.8,873.8,0.3,0.6,0.6,-0.2,-1.1,0.0
2016/4/3,6.4,3.3,5.0,-1.1,872.2,0.3,0.6,1.4,-1.2,-1.1,0.0
2016/4/4,6.3,3.9,5.7,-1.1,872.2,0.3,0.4,1.4,-0.5,-0.4,0.0
2016/4/5,6.2,3.0,6.0,-1.1,866.7,0.4,0.3,1.1,-1.3,0.1,0.0
2016/4/6,5.8,3.3,5.4,-1.8,858.1,-0.3,-0.4,0.3,-0.8,-0.4,0.0
2016/4/7,5.9,5.9,8.0,-2.1,852.6,0.0,-0.2,-0.2,1.9,2.2,0.0
2016/4/8,6.4,5.1,6.6,-1.6,845.5,0.3,0.2,-0.1,1.0,0.5,-0.3
2016/4/9,6.5,2.4,4.4,-1.3,835.8,0.4,0.4,-0.1,-1.7,-1.6,-0.3
2016/4/10,6.4,1.5,4.2,-1.5,824.3,0.4,0.3,-0.2,-2.4,-1.7,-0.3
2016/4/11,6.3,3.3,5.6,-1.9,818.6,0.3,0.3,-0.6,-0.3,-0.1,-0.3
2016/4/12,6.2,3.1,5.0,-1.7,813.6,-0.6,-0.2,0.0,-0.5,-0.8,-0.3
2016/4/13,6.2,4.1,5.4,-1.6,808.0,-0.6,-0.3,0.2,0.5,-0.2,-0.3
2016/4/14,6.2,3.4,6.2,-1.8,803.0,-0.6,-0.3,0.1,-0.2,0.6,-0.3
2016/4/15,6.0,3.3,7.7,-1.8,802.6,0.1,-0.1,-0.1,0.0,2.3,0.7
2016/4/16,5.7,2.9,6.2,-1.8,805.7,-0.4,-0.3,-0.1,-0.2,0.7,0.7
2016/4/17,5.5,2.0,3.9,-1.8,811.0,-0.5,-0.4,0.0,-1.1,-1.8,0.7
2016/4/18,5.7,5.6,7.5,-2.1,816.2,0.1,-0.1,-0.1,2.5,1.8,0.7
2016/4/19,5.3,7.2,8.3,-1.9,817.7,-0.1,-0.5,0.2,3.8,2.3,0.7
2016/4/20,5.4,5.8,6.8,-2.0,817.7,-0.2,-0.4,0.0,1.7,0.3,0.7
2016/4/21,5.2,6.9,8.3,-2.1,819.4,0.1,-0.5,-0.1,2.6,1.7,0.7
2016/4/22,5.0,5.6,6.8,-1.8,821.5,0.0,-0.4,-0.1,0.8,-0.1,2.3
2016/4/23,4.9,3.6,7.2,-1.9,825.4,-0.2,-0.2,-0.1,-1.5,0.4,2.3
2016/4/24,4.9,3.3,7.3,-1.8,830.9,0.2,0.0,0.1,-2.0,0.3,2.3
2016/4/25,4.8,4.1,7.5,-1.6,835.5,0.1,0.1,0.4,-1.3,0.0,2.3
2016/4/26,5.5,2.5,5.3,-1.6,836.5,0.1,0.5,0.5,-2.8,-2.1,2.3
2016/4/27,6.2,3.0,6.1,-1.7,835.8,0.6,0.9,0.5,-1.5,-0.9,2.3
2016/4/28,6.4,4.5,7.6,-1.4,834.2,0.3,1.1,0.4,0.4,0.7,2.3
2016/4/29,6.2,4.4,7.1,-0.9,829.7,-0.2,0.3,0.6,0.6,0.3,3.2
2016/4/30,6.4,3.6,5.2,-0.8,824.6,0.0,0.4,0.4,-0.1,-1.7,3.2
2016/5/1,6.3,2.6,4.6,-0.9,822.3,-0.6,0.1,0.1,-1.0,-2.0,3.2
2016/5/2,6.4,5.6,5.6,-1.0,820.4,-0.2,0.3,0.0,2.0,-0.6,3.2
2016/5/3,6.1,6.5,6.3,-1.0,814.4,-0.2,-0.2,0.0,2.8,0.3,3.2
2016/5/4,5.9,4.8,4.4,-1.3,810.2,-0.1,-0.4,-0.2,0.5,-1.6,3.2
2016/5/5,5.8,4.9,4.7,-1.5,807.0,0.0,-0.2,-0.3,0.3,-1.1,3.2
2016/5/6,5.4,4.8,6.6,-1.7,801.9,-0.1,-0.6,-0.7,0.2,1.2,3.0
2016/5/7,5.6,3.4,6.0,-1.6,800.0,0.1,-0.2,-0.6,-1.3,0.6,3.0
2016/5/8,5.4,2.9,5.5,-1.4,801.4,0.1,-0.3,-0.1,-1.7,0.1,3.0
2016/5/9,5.2,2.8,5.2,-2.2,801.3,0.0,-0.2,-0.8,-1.9,-0.3,3.0
2016/5/10,4.8,2.9,4.3,-2.0,797.9,-0.8,-0.7,-0.5,-1.4,-1.2,3.0
2016/5/11,5.2,4.0,5.5,-1.8,792.8,-0.6,-0.4,-0.4,0.2,0.3,3.0
2016/5/12,5.2,4.3,5.8,-2.0,787.9,0.0,0.0,-0.5,0.7,0.4,3.0
2016/5/13,5.5,4.4,5.9,-1.8,784.4,0.2,0.4,-0.1,0.8,0.3,2.5
2016/5/14,5.5,3.0,4.9,-2.2,783.6,0.3,0.2,-0.1,-0.5,-0.6,2.5
2016/5/15,5.6,3.2,4.1,-1.9,781.6,0.5,0.4,0.0,-0.3,-1.2,2.5
2016/5/16,5.6,3.8,5.2,-1.9,777.6,0.4,0.4,0.5,0.3,0.0,2.5
2016/5/17,5.6,4.2,5.2,-1.7,771.7,-0.2,-0.2,0.5,0.5,0.1,2.5
2016/5/18,5.6,4.2,4.5,-1.5,764.8,-0.1,-0.3,0.6,0.3,-0.7,2.5
2016/5/19,5.3,4.8,5.3,-1.8,761.0,-0.3,-0.4,0.3,1.0,0.2,2.5
2016/5/20,5.3,5.4,6.3,-2.7,758.1,-0.1,-0.3,-0.6,1.5,1.3,2.1
2016/5/21,5.0,2.8,4.0,-2.4,756.1,0.2,-0.2,-0.8,-1.3,-1.1,2.1
2016/5/22,5.0,3.3,5.3,-2.2,756.9,0.3,-0.1,-0.6,-0.8,0.3,2.1
2016/5/23,5.2,4.8,6.7,-1.9,757.3,0.2,0.1,0.1,0.7,1.6,2.1
2016/5/24,4.9,5.0,6.9,-2.2,756.2,-0.4,-0.3,0.2,0.8,1.5,2.1
2016/5/25,4.9,5.4,7.2,-1.9,752.6,-0.1,-0.4,0.5,1.1,1.6,2.1
2016/5/26,5.2,5.0,7.3,-1.9,746.9,-0.3,0.0,0.6,0.5,1.3,2.1
2016/5/27,5.2,6.0,7.3,-1.4,741.6,-0.2,0.1,0.7,1.5,1.1,0.9
2016/5/28,4.8,2.6,3.6,-1.3,734.6,-0.1,-0.2,0.6,-2.0,-2.8,0.9
2016/5/29,4.9,2.1,3.2,-1.9,732.2,0.1,0.0,-0.2,-2.5,-3.1,0.9
2016/5/30,4.7,1.8,1.9,-2.1,731.3,0.3,0.2,-0.4,-2.6,-4.1,0.9
2016/5/31,4.7,5.5,5.8,-1.9,729.0,0.3,0.4,-0.1,1.5,0.4,0.9
2016/6/1,5.4,6.4,6.3,-2.1,723.7,-0.5,0.7,-0.5,2.3,1.1,0.9
2016/6/2,4.9,6.4,6.3,-1.7,718.1,-0.8,0.3,-0.1,2.2,1.2,0.9
2016/6/3,5.1,6.6,6.8,-1.8,712.6,-0.7,0.2,-0.2,2.2,1.9,0.2
2016/6/4,4.8,2.5,3.0,-1.7,707.6,-0.8,-0.2,0.0,-2.0,-1.8,0.2
2016/6/5,4.9,2.4,3.4,-1.9,706.5,-0.6,-0.2,-0.1,-2.0,-1.4,0.2
2016/6/6,5.2,2.5,3.6,-1.7,705.7,-0.2,0.2,0.1,-2.0,-1.2,0.2
2016/6/7,5.1,2.8,3.4,-1.8,702.9,-0.5,-0.3,0.3,-1.8,-1.6,0.2
2016/6/8,5.1,5.3,6.4,-2.3,699.5,-0.4,-0.4,-0.3,1.0,1.7,0.2
2016/6/9,5.2,6.9,8.4,-2.0,695.9,-0.3,-0.3,0.0,2.9,3.7,0.2
2016/6/10,5.2,6.3,7.5,-1.0,692.1,0.1,0.0,0.6,2.1,2.5,0.2
2016/6/11,4.9,4.6,5.8,-1.1,689.8,0.1,-0.1,0.3,0.5,0.7,0.2
2016/6/12,4.9,1.6,2.0,-1.2,688.4,0.1,-0.1,0.2,-2.8,-3.5,0.2
2016/6/13,4.9,6.5,6.9,-1.4,688.0,0.1,-0.1,0.2,2.3,1.6,0.2
2016/6/14,5.6,5.3,6.1,-1.7,683.2,0.1,0.1,0.1,0.4,0.3,0.2
2016/6/15,5.2,5.0,5.8,-0.8,677.8,-0.1,0.1,0.9,-0.2,-0.4,0.2
2016/6/16,4.9,4.8,5.2,-0.9,671.6,-0.3,-0.1,0.4,-0.4,-0.9,0.2
2016/6/17,5.3,5.4,5.0,-0.8,666.2,0.6,0.3,0.2,0.5,-0.6,0.7
2016/6/18,4.8,5.9,4.7,-1.3,661.1,0.1,0.0,-0.1,1.1,-0.6,0.7
2016/6/19,4.9,4.0,3.2,-1.1,657.8,0.1,0.1,0.1,-0.9,-1.9,0.7
2016/6/20,5.0,5.6,4.8,-1.9,654.6,0.1,0.3,-0.4,0.3,-0.4,0.7
2016/6/21,5.2,4.5,4.4,-1.6,645.5,0.5,0.3,0.0,-0.6,-0.6,0.7
2016/6/22,4.9,5.0,6.5,-1.6,637.5,0.1,0.1,-0.2,0.0,1.8,0.7
2016/6/23,5.1,5.9,6.6,-1.8,630.2,0.3,0.5,-0.6,0.9,1.8,0.7
2016/6/24,4.5,6.2,6.9,-1.5,626.5,-0.5,-0.4,-0.3,1.0,1.9,0.3
2016/6/25,5.1,4.6,5.5,-1.5,621.5,0.4,0.2,-0.1,-0.8,0.2,0.3
2016/6/26,5.2,2.5,1.9,-1.2,617.7,-0.3,0.0,0.3,-2.6,-3.5,0.3
2016/6/27,5.3,5.2,4.1,-1.5,614.3,-0.1,0.1,0.2,0.3,-1.1,0.3
2016/6/28,4.0,2.9,2.1,-1.6,607.0,-1.1,-1.3,0.1,-2.0,-3.1,0.3
2016/6/29,4.2,4.1,3.6,-1.5,600.4,-0.4,-0.8,0.2,-0.5,-1.2,0.3
2016/6/30,4.3,5.5,5.0,-1.6,595.2,0.0,-0.5,0.0,1.0,0.6,0.3
2016/7/1,4.7,5.2,5.1,-1.9,590.7,-0.2,0.0,-0.4,0.8,1.0,-0.1
2016/7/2,4.8,3.3,3.7,-2.1,589.0,0.2,0.1,-0.6,-1.0,-0.2,-0.1
2016/7/3,4.8,3.3,3.3,-2.1,589.9,0.4,0.3,-0.4,-0.8,-0.4,-0.1
2016/7/4,4.8,0.4,0.1,-2.0,589.6,0.3,0.4,-0.2,-3.8,-3.7,-0.1
2016/7/5,5.0,1.7,2.8,-1.5,588.8,0.3,0.6,0.3,-1.8,-0.5,-0.1
2016/7/6,5.1,4.0,5.5,-0.9,585.3,0.2,0.5,1.0,0.6,2.1,-0.1
2016/7/7,5.0,5.5,6.7,-0.7,580.8,-0.1,0.5,1.1,2.2,3.0,-0.1
2016/7/8,5.3,4.7,5.1,-1.3,574.8,-0.1,0.4,0.2,1.4,1.2,0.3
2016/7/9,5.0,3.3,3.6,-2.7,569.9,-0.3,0.0,-1.1,0.1,-0.2,0.3
2016/7/10,5.0,2.8,4.3,-2.7,569.8,-0.2,0.0,-0.9,-0.5,0.4,0.3
2016/7/11,5.0,4.6,6.9,-2.6,570.3,-0.1,0.0,-0.6,1.4,2.9,0.3
2016/7/12,4.7,5.2,7.1,-2.2,567.2,-0.3,-0.5,0.0,1.4,2.1,0.3
2016/7/13,5.2,4.9,6.4,-1.3,562.6,-0.1,-0.1,0.5,0.6,0.8,0.3
2016/7/14,5.2,3.1,4.5,-0.8,556.7,-0.2,0.0,0.8,-1.3,-1.3,0.3
2016/7/15,4.7,3.0,3.4,-1.0,550.7,-0.4,-0.4,0.6,-1.1,-2.0,-0.3
2016/7/16,4.6,3.5,4.7,-1.8,545.8,-0.4,-0.2,0.1,-0.3,-0.5,-0.3
2016/7/17,4.7,2.6,4.3,-2.0,544.3,-0.1,0.0,0.0,-1.3,-1.0,-0.3
2016/7/18,5.1,4.1,4.9,-1.5,543.4,0.3,0.4,0.6,0.3,-0.4,-0.3
