gfsen_public_time,Normal_vwap,VALUE_hdd,10Y_NORMAL_hdd,Sum_Value_hdd,Delta_Full_hdd,Delta_Sub_hdd,VALUE_cdd,10Y_NORMAL_cdd,Sum_Value_cdd,Delta_Full_cdd,Delta_Sub_cdd,Month
2015-12-22 06:28:00,0.998,16.330,26.780,349.910,-4.500,-2.760,0.730,0.300,9.510,0.430,-0.100,12
2015-12-23 06:28:00,1.033,13.970,27.000,381.470,0.760,2.750,1.070,0.300,8.950,0.180,0.010,12
2015-12-24 06:28:00,1.003,16.110,27.100,412.190,-7.170,-7.060,1.360,0.280,7.930,-0.090,-0.220,12
2015-12-28 06:28:00,1.055,25.880,27.830,452.510,-0.560,-0.720,0.770,0.240,4.490,0.040,0.100,12
2015-12-29 06:28:00,1.026,26.260,27.960,450.020,-1.320,1.370,0.850,0.240,4.490,-0.030,-0.120,12
2015-12-30 06:28:00,0.983,26.930,28.160,437.180,-8.530,-12.320,0.850,0.220,4.370,-0.130,0.130,12
2015-12-31 06:28:00,0.993,29.220,28.280,452.730,7.370,2.970,0.680,0.200,3.040,-0.310,-0.250,12
2016-01-04 06:28:00,1.010,33.600,28.840,475.760,6.210,4.350,0.020,0.160,2.160,0.260,0.190,1
2016-01-05 06:28:00,1.029,33.570,29.040,451.730,-24.550,-12.980,0.070,0.160,2.380,-0.040,-0.050,1
2016-01-06 06:28:00,0.977,29.640,29.110,455.730,-13.170,-10.390,0.120,0.160,1.820,0.200,0.210,1
2016-01-07 06:28:00,1.032,26.080,29.190,465.640,-1.570,-6.990,0.140,0.160,1.720,-0.150,-0.020,1
2016-01-08 06:28:00,1.026,24.860,29.330,486.330,7.090,7.560,0.270,0.140,1.290,-0.160,-0.100,1
2016-01-11 06:28:00,0.985,35.370,29.640,479.740,3.440,4.980,0.030,0.130,1.310,0.250,0.270,1
2016-01-12 06:28:00,0.968,33.800,29.650,485.740,12.690,6.250,0.030,0.130,1.080,-0.010,-0.090,1
2016-01-13 06:28:00,0.987,34.500,29.740,477.250,-7.760,-4.800,0.050,0.130,1.300,-0.070,-0.070,1
2016-01-14 06:28:00,0.963,27.560,29.830,463.600,-13.710,-9.760,0.080,0.130,1.660,-0.220,-0.080,1
2016-01-15 06:28:00,0.988,24.880,29.910,462.520,-3.000,3.800,0.270,0.130,1.360,0.060,0.010,1
2016-01-19 06:28:00,0.994,37.830,30.010,460.070,0.350,-1.170,0.000,0.130,1.030,-0.300,-0.240,1
2016-01-20 06:28:00,1.012,33.910,30.010,453.740,-3.370,-0.980,0.010,0.130,1.700,0.370,0.280,1
2016-01-21 06:28:00,0.998,31.920,30.020,443.230,-8.740,-7.500,0.070,0.150,1.730,0.350,0.390,1
2016-01-22 06:28:00,0.995,32.730,29.990,439.470,-0.700,-3.030,0.090,0.150,1.760,0.080,0.030,1
2016-01-25 06:28:00,1.020,28.160,29.990,420.430,13.570,15.170,0.020,0.160,1.860,-0.200,-0.240,1
2016-01-26 06:28:00,0.992,26.600,29.940,426.470,-4.250,-2.810,0.150,0.200,2.100,-0.040,-0.020,1
2016-01-27 06:28:00,0.995,28.050,29.920,441.720,0.650,2.780,0.310,0.210,2.060,0.060,0.060,1
2016-01-28 06:28:00,1.028,27.180,29.870,431.310,-2.710,-1.580,0.140,0.220,1.920,0.200,0.100,1
2016-01-29 06:28:00,1.014,26.280,29.740,456.910,-4.670,-0.780,0.010,0.220,2.220,0.320,0.190,1
2016-02-01 06:28:00,0.988,22.260,29.570,419.670,-11.610,-9.540,0.410,0.260,2.050,-0.220,-0.230,2
2016-02-02 06:28:00,0.981,23.030,29.480,438.820,19.490,18.500,0.520,0.260,1.940,-0.210,-0.080,2
2016-02-03 06:28:00,1.016,24.070,29.320,437.060,9.790,7.330,0.520,0.270,1.380,0.040,0.040,2
2016-02-04 06:28:00,0.986,27.320,29.190,433.220,8.400,10.980,0.220,0.290,1.730,0.060,-0.030,2
2016-02-05 06:28:00,1.004,28.660,29.080,449.830,10.070,6.760,0.040,0.290,0.690,-0.340,-0.310,2
2016-02-08 06:28:00,0.998,26.740,28.700,436.160,-6.610,-2.220,0.080,0.330,1.070,-0.020,-0.040,2
2016-02-09 06:28:00,1.003,29.920,28.580,431.310,5.350,5.840,0.170,0.330,1.450,-0.150,-0.310,2
2016-02-10 06:28:00,0.995,31.460,28.420,414.950,-2.190,-3.140,0.210,0.340,2.560,0.720,0.440,2
2016-02-11 06:28:00,0.966,32.520,28.320,403.430,-13.050,-4.590,0.160,0.350,2.110,0.170,-0.060,2
2016-02-12 06:28:00,0.983,32.630,28.040,400.580,-5.540,-3.160,0.190,0.350,1.870,-0.460,-0.290,2
2016-02-16 06:28:00,0.990,22.740,27.320,343.980,-4.370,-2.610,0.500,0.390,2.540,0.110,0.130,2
2016-02-17 06:28:00,1.006,25.440,27.060,347.730,2.900,0.020,0.150,0.410,1.920,-0.280,-0.030,2
2016-02-18 06:28:00,0.979,25.360,26.820,347.310,-2.180,0.310,0.140,0.410,2.940,0.090,-0.070,2
2016-02-19 06:28:00,0.989,19.450,26.650,348.490,3.710,2.380,0.440,0.410,3.950,0.310,0.180,2
2016-02-22 06:28:00,1.027,21.250,25.930,342.430,-22.350,-14.930,0.400,0.430,3.300,0.660,0.610,2
2016-02-23 06:28:00,0.972,20.940,25.540,350.420,-5.330,-0.720,0.430,0.460,2.830,0.210,0.050,2
2016-02-24 06:28:00,0.990,19.410,25.270,335.080,-1.370,-0.120,0.260,0.460,2.530,-0.340,-0.150,2
2016-02-25 06:28:00,0.986,22.990,24.950,335.190,-8.810,-4.340,0.040,0.460,2.600,0.080,0.100,2
2016-02-29 06:28:00,1.012,16.730,23.920,280.340,-1.700,-3.170,0.350,0.480,6.450,0.400,0.400,2
2016-03-01 06:28:00,1.017,20.430,23.770,270.290,-10.960,-8.020,0.480,0.500,7.000,0.500,0.590,3
2016-03-02 06:28:00,0.992,23.620,23.510,268.890,-8.980,-10.150,0.400,0.530,5.560,-0.350,0.060,3
2016-03-03 06:28:00,0.995,23.930,23.160,267.530,3.350,0.630,0.540,0.530,5.740,-0.030,0.080,3
2016-03-04 06:28:00,1.032,23.430,22.910,241.370,-1.160,-1.940,0.330,0.560,7.650,0.460,0.370,3
2016-03-07 06:28:00,1.025,15.720,21.850,207.730,-1.150,-2.230,0.280,0.580,8.910,0.260,0.280,3
2016-03-08 06:28:00,1.001,10.770,21.600,199.190,3.050,1.980,0.790,0.580,9.240,-0.060,-0.320,3
2016-03-09 06:28:00,1.012,9.550,21.280,205.360,-1.610,-0.280,0.720,0.590,9.590,-0.360,-0.790,3
2016-03-10 06:28:00,1.004,9.560,21.030,221.640,-10.820,-9.090,0.730,0.600,9.980,1.190,0.730,3
2016-03-11 06:28:00,0.996,13.440,20.710,245.500,5.060,0.190,0.870,0.600,8.340,-0.930,-0.200,3
2016-03-14 07:28:00,1.020,11.860,19.870,236.880,-6.460,-4.660,1.330,0.610,9.670,0.210,0.330,3
2016-03-15 07:28:00,0.996,11.800,19.590,239.140,-3.630,-3.820,1.480,0.640,10.330,0.590,0.570,3
2016-03-16 07:28:00,1.008,12.200,19.270,245.370,-7.180,-7.240,1.170,0.690,10.430,0.020,-0.170,3
2016-03-17 07:28:00,1.026,13.620,19.000,265.450,-11.790,-5.860,1.210,0.700,9.070,0.430,0.220,3
2016-03-18 07:28:00,1.000,17.700,18.720,259.390,-0.580,1.400,1.070,0.720,8.800,0.060,0.080,3
2016-03-21 07:28:00,0.978,21.030,17.860,274.830,0.860,2.700,0.190,0.770,7.860,0.170,-0.390,3
2016-03-22 07:28:00,1.002,16.610,17.630,261.450,0.820,0.760,0.100,0.790,9.470,0.010,0.140,3
2016-03-23 07:28:00,0.954,14.100,17.420,260.960,-1.350,2.240,0.560,0.800,10.550,0.990,0.670,3
2016-03-24 07:28:00,1.015,15.450,17.070,267.400,-2.740,-0.360,0.460,0.830,10.100,-0.030,0.030,3
2016-03-28 07:28:00,1.042,16.480,16.050,247.860,5.800,5.590,0.740,0.940,9.450,-0.540,-0.440,3
2016-03-29 07:28:00,1.040,17.730,15.820,229.350,-2.940,-7.570,0.610,0.970,12.260,2.690,2.800,3
2016-03-30 07:28:00,1.006,14.530,15.520,226.610,3.460,6.230,1.210,0.980,11.000,-1.500,-1.400,3
2016-03-31 07:28:00,0.976,10.780,15.320,234.280,-0.200,0.140,1.320,1.010,10.190,-0.710,-0.610,3
2016-04-01 07:28:00,0.991,12.810,15.060,237.870,1.430,2.180,1.070,1.020,9.420,-0.510,-0.900,4
2016-04-04 07:28:00,0.991,17.130,14.290,242.240,9.930,4.220,0.740,1.080,11.000,-1.190,-0.490,4
2016-04-05 07:28:00,0.977,20.110,14.030,239.700,4.890,8.040,1.150,1.130,12.370,-0.860,-0.760,4
2016-04-06 07:28:00,1.001,15.150,13.810,218.880,1.070,1.020,1.400,1.190,14.620,-1.650,-1.100,4
2016-04-07 07:28:00,1.037,14.370,13.600,216.670,4.730,3.540,1.140,1.240,12.280,-0.210,-0.000,4
2016-04-08 07:28:00,0.989,18.480,13.330,199.950,-9.360,-3.920,0.690,1.280,13.890,0.970,0.580,4
2016-04-11 07:28:00,0.994,14.640,12.520,142.430,-8.070,-7.310,1.150,1.350,16.920,-0.240,0.040,4
2016-04-12 07:28:00,1.027,15.420,12.240,135.730,-1.480,2.240,0.880,1.370,17.380,0.240,0.040,4
2016-04-13 07:28:00,0.999,14.180,12.050,136.960,8.830,7.510,0.930,1.420,19.140,0.600,0.340,4
2016-04-14 07:28:00,0.981,12.530,11.780,111.880,-1.930,-0.120,0.940,1.470,22.060,-1.140,-1.440,4
2016-04-15 07:28:00,0.993,10.770,11.540,106.070,-2.740,-0.590,0.940,1.530,24.430,1.060,1.020,4
2016-04-18 07:28:00,1.000,4.250,10.810,105.620,-4.280,0.610,1.420,1.660,25.550,-0.720,-1.150,4
2016-04-19 07:28:00,1.048,7.030,10.520,111.440,-5.950,-3.220,1.810,1.710,29.740,2.690,2.950,4
2016-04-20 07:28:00,0.982,6.680,10.350,108.340,-6.030,-6.020,1.830,1.770,33.150,4.050,3.260,4
2016-04-21 07:28:00,1.004,5.690,9.970,99.620,-2.730,-0.680,1.690,1.830,34.000,0.120,-0.170,4
2016-04-22 07:28:00,1.046,6.640,9.800,120.510,-1.320,-2.070,1.550,1.900,33.460,1.350,1.570,4
2016-04-25 07:28:00,0.977,6.970,8.980,128.990,-1.240,0.510,2.210,2.050,30.950,0.000,-0.930,4
2016-04-26 07:28:00,1.002,9.260,8.740,115.800,-0.290,-3.550,2.880,2.120,31.930,0.680,0.750,4
2016-04-27 07:28:00,0.991,10.790,8.520,112.970,-0.370,1.590,2.580,2.190,31.080,-1.580,-1.190,4
2016-04-28 07:28:00,0.987,11.970,8.250,107.520,-9.500,-4.130,2.440,2.330,32.320,2.400,1.440,4
2016-04-29 07:28:00,1.045,11.670,8.000,99.110,-6.620,-4.180,2.730,2.380,33.220,-0.370,-0.650,4
2016-05-02 07:28:00,0.971,8.740,7.220,78.850,-2.570,-2.980,1.950,2.700,36.050,0.480,0.220,5
2016-05-03 07:28:00,1.003,8.080,7.070,80.540,3.050,0.760,1.700,2.770,36.020,-1.710,-1.430,5
2016-05-04 07:28:00,1.009,9.000,6.780,77.100,5.260,3.420,1.440,2.860,39.150,-1.360,-1.630,5
2016-05-05 07:28:00,0.958,9.370,6.570,75.160,4.210,3.950,1.400,2.880,44.990,-1.530,-1.430,5
2016-05-06 07:28:00,1.019,7.110,6.310,67.250,-2.830,-1.360,1.240,2.980,47.560,0.860,0.730,5
2016-05-09 07:28:00,0.996,7.010,5.630,81.200,0.160,2.260,2.470,3.300,50.210,1.620,0.630,5
2016-05-10 07:28:00,1.009,6.010,5.430,77.320,-2.320,-2.260,3.480,3.410,52.450,1.280,1.230,5
2016-05-11 07:28:00,1.003,3.940,5.200,74.790,3.470,1.470,3.830,3.510,54.880,-1.910,-2.370,5
2016-05-12 07:28:00,0.990,3.520,4.970,74.350,1.020,-1.690,3.690,3.650,55.830,0.390,1.680,5
2016-05-13 07:28:00,0.998,5.440,4.800,74.420,1.060,0.000,2.970,3.770,52.540,-2.030,-1.650,5
2016-05-16 07:28:00,0.979,10.150,4.270,57.170,-0.730,-0.930,1.950,4.060,56.790,-1.470,-0.600,5
2016-05-17 07:28:00,0.992,8.690,4.040,53.450,3.710,2.290,2.270,4.310,57.780,-2.150,-1.500,5
2016-05-18 07:28:00,0.992,7.690,3.890,47.650,-0.500,0.950,2.380,4.440,57.690,0.620,-0.200,5
2016-05-19 07:28:00,1.012,6.710,3.740,37.800,0.270,-0.040,2.060,4.530,65.030,3.790,2.980,5
2016-05-20 07:28:00,1.008,5.870,3.510,39.220,4.250,2.980,2.240,4.590,66.190,-1.870,-3.300,5
2016-05-23 07:28:00,0.975,4.130,3.010,17.590,-0.750,-0.240,2.810,5.020,85.870,2.160,2.220,5
2016-05-24 07:28:00,0.952,2.640,2.910,14.020,0.170,0.570,3.800,5.130,96.030,1.830,1.860,5
2016-05-25 07:28:00,1.003,1.880,2.750,11.750,1.300,1.370,5.340,5.240,99.680,0.660,-0.240,5
2016-05-26 07:28:00,1.010,1.570,2.610,10.940,1.220,1.090,6.290,5.500,98.620,0.350,-0.610,5
2016-05-30 07:28:00,1.000,0.700,1.970,11.360,1.290,0.700,6.340,6.040,95.020,-2.210,-2.430,5
2016-05-31 07:28:00,1.035,0.760,1.900,10.200,-1.660,-0.020,6.810,6.200,102.090,3.690,1.470,5
2016-06-01 07:28:00,1.021,0.860,1.820,8.390,-0.430,-0.860,6.850,6.430,107.660,2.110,2.830,6
2016-06-02 07:28:00,1.013,0.720,1.720,8.800,2.090,0.310,6.540,6.650,111.870,1.440,1.470,6
2016-06-03 07:28:00,0.988,0.450,1.620,8.720,-0.380,-0.540,7.220,6.720,119.830,2.320,1.480,6
2016-06-06 07:28:00,1.013,0.440,1.320,14.620,0.680,0.030,6.700,7.180,120.670,-4.530,-1.910,6
2016-06-07 07:28:00,1.019,1.930,1.210,16.230,-0.400,0.110,6.120,7.330,120.970,1.670,2.680,6
2016-06-08 07:28:00,0.995,3.050,1.120,13.850,0.510,0.110,5.480,7.500,124.100,-4.760,-3.410,6
2016-06-09 07:28:00,1.057,2.110,0.950,9.590,-0.720,-0.160,5.990,7.620,133.710,1.100,-0.770,6
2016-06-10 07:28:00,0.987,1.300,0.900,8.820,0.420,0.330,7.610,7.790,136.960,6.290,5.820,6
2016-06-13 07:28:00,0.992,1.360,0.690,6.820,0.320,-0.010,7.220,8.310,146.760,-2.950,-1.940,6
2016-06-14 07:28:00,1.022,1.410,0.590,5.370,-0.390,-0.300,7.740,8.450,148.100,-1.810,-2.290,6
2016-06-15 07:28:00,0.993,1.000,0.550,4.540,0.120,0.090,8.860,8.610,155.710,6.860,6.460,6
2016-06-16 07:28:00,0.992,0.990,0.510,3.690,0.310,0.140,8.500,8.740,151.460,-7.740,-4.230,6
2016-06-17 07:28:00,1.015,0.680,0.460,4.330,-0.270,0.160,8.360,8.940,142.610,-1.230,-0.950,6
2016-06-20 07:28:00,1.030,0.120,0.400,2.180,0.070,-0.070,10.450,9.410,169.290,7.580,5.840,6
2016-06-21 07:28:00,1.015,0.250,0.340,2.520,0.330,-0.010,9.790,9.530,167.740,-0.470,1.410,6
2016-06-22 07:28:00,0.972,0.400,0.310,2.080,0.170,0.020,10.140,9.690,160.360,-3.430,-1.920,6
2016-06-23 07:28:00,1.012,0.390,0.300,2.040,0.300,0.080,9.940,9.930,159.110,-0.490,0.440,6
2016-06-24 07:28:00,0.997,0.400,0.290,1.850,-0.450,-0.110,9.490,10.010,163.420,6.740,5.790,6
2016-06-27 07:28:00,1.014,0.120,0.230,2.200,0.140,-0.000,11.100,10.480,168.280,1.630,2.750,6
2016-06-28 07:28:00,1.043,0.530,0.200,2.130,0.160,0.030,9.620,10.710,174.270,-3.870,-0.920,6
2016-06-29 07:28:00,0.972,0.440,0.190,1.720,0.080,-0.040,8.830,10.850,172.850,0.660,0.400,6
2016-06-30 07:28:00,1.025,0.210,0.170,1.730,0.180,0.050,8.640,10.960,171.760,0.430,1.100,6
2016-07-01 07:28:00,1.023,0.460,0.140,2.220,0.310,-0.040,8.750,11.070,180.830,-1.610,-0.300,7
2016-07-04 07:28:00,0.994,0.190,0.100,1.940,-0.120,0.060,9.700,11.530,195.780,-1.670,0.880,7
2016-07-05 07:28:00,0.967,0.190,0.090,2.000,0.060,-0.070,12.200,11.640,192.330,-3.950,-1.790,7
2016-07-06 07:28:00,1.030,0.160,0.090,1.960,0.040,0.020,13.360,11.700,194.530,-2.210,-0.420,7
2016-07-07 07:28:00,0.981,0.180,0.080,1.900,-0.040,-0.160,12.910,11.820,198.790,3.800,2.320,7
2016-07-08 07:28:00,1.010,0.120,0.080,1.850,0.170,0.060,12.270,11.990,196.790,-1.190,1.640,7
2016-07-11 07:28:00,0.953,0.300,0.060,1.300,-0.090,-0.010,11.110,12.230,203.660,2.690,5.010,7
2016-07-12 07:28:00,0.997,0.230,0.050,1.100,0.090,0.040,11.670,12.300,205.160,-1.770,-0.260,7
2016-07-13 07:28:00,0.983,0.130,0.050,0.920,0.090,0.050,13.190,12.350,205.190,-4.350,-1.530,7
2016-07-14 07:28:00,0.986,0.200,0.040,1.160,0.130,0.020,13.200,12.380,213.470,-1.270,-1.150,7
2016-07-15 07:28:00,1.028,0.220,0.030,0.830,-0.070,-0.020,11.730,12.430,211.600,-1.170,1.920,7
2016-07-18 07:28:00,0.979,0.120,0.030,0.550,0.010,0.000,13.050,12.570,218.900,0.710,2.740,7
2016-07-19 07:28:00,0.983,0.140,0.030,0.450,0.000,0.000,11.790,12.580,220.200,-5.740,-4.240,7
2016-07-20 07:28:00,0.986,0.070,0.020,0.300,-0.000,0.000,12.520,12.580,224.010,-1.040,-0.400,7
2016-07-21 07:28:00,1.014,0.010,0.020,0.190,0.020,0.000,14.340,12.600,221.270,-1.850,-2.490,7
2016-07-22 07:28:00,1.022,0.060,0.020,0.170,-0.030,-0.020,15.680,12.580,217.440,-3.450,-3.970,7
2016-07-25 07:28:00,0.990,0.000,0.010,0.500,0.230,0.250,14.520,12.610,206.090,-1.760,-1.260,7
2016-07-26 07:28:00,1.003,0.010,0.010,0.390,-0.070,-0.060,14.000,12.590,203.020,-1.780,-2.360,7
2016-07-27 07:28:00,0.996,0.010,0.010,0.430,-0.150,-0.050,13.960,12.540,201.250,-1.890,-3.070,7
2016-07-28 07:28:00,1.074,0.020,0.010,0.500,0.000,0.040,13.430,12.490,195.570,2.180,1.230,7
2016-07-29 07:28:00,1.009,0.010,0.010,0.600,0.070,0.050,12.890,12.420,192.000,0.570,1.340,7
2016-08-01 07:28:00,0.973,0.040,0.010,0.460,0.050,0.040,12.420,12.200,196.270,4.650,2.770,8
2016-08-02 07:28:00,0.981,0.120,0.010,0.750,-0.040,-0.010,12.330,12.190,193.020,-3.370,-2.670,8
2016-08-03 07:28:00,1.025,0.070,0.010,0.890,0.110,0.050,12.110,12.090,192.780,-2.340,-2.130,8
2016-08-04 07:28:00,0.995,0.060,0.010,0.900,-0.040,-0.020,12.300,11.960,190.990,1.620,2.700,8
2016-08-05 07:28:00,0.990,0.070,0.030,0.830,0.090,0.100,11.760,11.890,192.910,4.490,3.510,8
2016-08-08 07:28:00,1.006,0.150,0.030,0.740,-0.030,0.010,10.800,11.620,195.320,-2.680,-1.640,8
2016-08-09 07:28:00,0.970,0.160,0.040,0.540,0.000,0.020,11.630,11.560,193.620,0.580,0.940,8
2016-08-10 07:28:00,0.969,0.100,0.040,0.410,-0.070,-0.030,12.820,11.480,194.280,0.420,-0.100,8
2016-08-11 07:28:00,0.992,0.050,0.050,0.340,0.070,0.070,14.470,11.410,187.360,-3.270,-4.390,8
2016-08-12 07:28:00,1.005,0.040,0.050,0.390,0.130,0.120,14.620,11.300,185.070,-4.380,-4.730,8
2016-08-15 07:28:00,1.004,0.010,0.060,1.030,0.240,0.100,11.810,11.040,155.530,-4.480,-3.880,8
2016-08-16 07:28:00,1.002,0.020,0.070,1.260,-0.120,-0.040,12.070,10.910,156.210,-2.810,-0.270,8
2016-08-17 07:28:00,1.011,0.020,0.070,1.250,0.030,-0.060,12.010,10.780,154.520,0.350,2.050,8
2016-08-18 07:28:00,1.017,0.030,0.080,1.320,-0.400,-0.020,11.920,10.710,152.120,2.680,0.290,8
2016-08-19 07:28:00,0.990,0.200,0.100,2.000,0.270,0.020,11.470,10.650,146.930,-1.530,0.280,8
2016-08-22 07:28:00,1.005,0.350,0.130,2.070,-0.130,0.000,7.790,10.290,159.080,4.600,3.080,8
2016-08-23 07:28:00,1.020,0.170,0.140,2.340,0.190,0.060,9.090,10.190,161.800,6.080,3.530,8
2016-08-24 07:28:00,1.007,0.260,0.150,2.550,-0.030,-0.120,10.840,10.120,157.490,-3.270,-3.510,8
2016-08-25 07:28:00,1.012,0.320,0.180,2.360,0.230,0.170,11.200,10.010,165.630,1.700,0.020,8
2016-08-26 07:28:00,1.026,0.250,0.200,2.880,-0.340,-0.100,10.880,9.930,154.910,1.980,0.440,8
2016-08-29 07:28:00,1.007,0.070,0.280,4.890,-0.170,-0.260,11.060,9.520,137.000,-3.580,-2.330,8
2016-08-30 07:28:00,0.962,0.170,0.350,6.170,0.360,0.310,10.880,9.430,137.510,4.260,3.500,8
2016-08-31 07:28:00,1.013,0.200,0.390,6.240,-0.610,-0.700,10.120,9.320,135.830,-3.520,-3.030,8
2016-09-01 07:28:00,0.971,0.380,0.420,7.110,-0.210,-0.110,7.810,9.120,132.860,-0.450,1.200,9
2016-09-02 07:28:00,1.001,0.500,0.450,8.050,-0.380,-0.460,5.920,8.990,131.010,-0.680,-1.540,9
2016-09-05 07:28:00,0.998,0.560,0.530,9.140,0.100,-0.060,8.190,8.610,124.300,0.660,-0.010,9
2016-09-06 07:28:00,0.987,0.420,0.610,10.840,1.160,0.000,10.320,8.460,117.920,1.040,2.850,9
2016-09-07 07:28:00,0.977,0.310,0.690,9.330,-2.440,-0.920,11.390,8.330,114.920,1.290,0.910,9
2016-09-08 07:28:00,1.034,0.300,0.700,15.080,-0.160,-0.670,11.170,8.150,107.380,-0.720,-0.980,9
2016-09-09 07:28:00,0.997,0.460,0.820,17.200,1.040,-0.220,11.270,8.060,104.880,0.880,0.600,9
2016-09-12 07:28:00,1.020,0.970,1.090,11.480,-0.540,-0.250,6.170,7.660,101.210,5.650,4.770,9
2016-09-13 07:28:00,0.998,1.280,1.190,16.060,2.330,2.230,6.640,7.480,102.800,5.230,2.070,9
2016-09-14 07:28:00,0.973,1.260,1.300,18.740,0.870,0.590,6.800,7.310,102.030,2.110,0.710,9
2016-09-15 07:28:00,1.012,1.480,1.380,24.480,0.870,0.520,6.500,7.180,101.290,0.940,0.630,9
2016-09-16 07:28:00,1.027,1.330,1.520,27.560,1.810,1.420,7.000,6.990,98.150,-0.670,-0.560,9
2016-09-19 07:28:00,1.006,0.340,1.970,30.670,-5.590,-4.610,9.320,6.560,92.130,-0.290,0.380,9
2016-09-20 07:28:00,1.022,0.370,2.070,47.990,13.090,8.650,9.040,6.420,79.190,-7.580,-5.240,9
2016-09-21 07:28:00,0.992,0.520,2.200,38.960,0.880,2.370,8.800,6.210,77.800,0.600,-0.770,9
2016-09-22 07:28:00,0.974,0.980,2.390,36.190,-0.430,0.140,7.770,6.040,73.720,1.200,0.350,9
2016-09-23 07:28:00,0.987,1.180,2.560,42.190,-2.850,-2.880,7.130,5.890,68.630,2.610,2.540,9
2016-09-26 07:28:00,1.006,3.500,3.110,60.400,-1.800,-2.590,5.190,5.420,47.910,-0.240,0.090,9
2016-09-27 07:28:00,0.997,2.900,3.300,60.980,-0.270,-1.730,4.600,5.230,48.170,1.540,1.760,9
2016-09-28 07:28:00,1.003,3.630,3.530,63.290,5.670,5.520,4.600,5.060,48.350,-1.900,-1.630,9
2016-09-29 07:28:00,0.988,3.560,3.690,62.980,-3.270,-2.800,3.720,4.840,47.720,0.630,0.130,9
2016-09-30 07:28:00,0.991,3.870,3.920,70.210,0.880,0.010,3.020,4.700,46.200,1.370,1.560,9
2016-10-03 07:28:00,0.998,3.970,4.600,94.560,3.120,0.960,2.860,4.100,42.050,0.170,-0.260,10
2016-10-04 07:28:00,1.022,3.550,4.790,86.950,-0.400,-0.150,3.420,3.890,43.200,1.100,0.660,10
2016-10-05 07:28:00,1.039,3.820,5.040,74.100,3.420,2.500,4.080,3.750,48.270,-0.230,-0.900,10
2016-10-06 07:28:00,0.996,3.650,5.350,85.850,6.120,4.860,4.350,3.670,43.020,-2.400,-1.780,10
2016-10-07 07:28:00,1.037,4.560,5.560,94.950,-5.730,-1.210,3.600,3.460,40.020,2.390,1.630,10
2016-10-10 07:28:00,1.030,7.100,6.370,90.280,-0.990,0.230,2.210,2.980,40.180,0.770,-0.580,10
2016-10-11 07:28:00,1.002,5.940,6.610,104.340,-3.770,-3.350,2.350,2.870,36.170,0.480,0.280,10
2016-10-12 07:28:00,0.998,6.800,6.850,107.840,2.340,1.090,2.400,2.770,36.860,-1.850,-1.220,10
2016-10-13 07:28:00,1.050,8.900,7.210,115.400,2.930,3.640,2.230,2.650,36.910,-1.330,-0.170,10
2016-10-14 07:28:00,0.977,7.970,7.490,108.400,-8.640,-6.100,2.520,2.430,37.960,1.350,0.930,10
2016-10-17 07:28:00,0.994,1.970,8.360,128.130,-0.860,-0.670,5.020,2.160,33.050,-0.820,-0.340,10
2016-10-18 07:28:00,0.986,2.450,8.730,136.200,-4.810,-2.920,4.670,2.030,29.840,0.390,0.220,10
2016-10-19 07:28:00,1.005,3.620,8.990,128.200,-8.730,-9.150,4.720,1.940,27.280,0.100,0.110,10
2016-10-20 07:28:00,0.996,6.580,9.260,143.940,-1.280,-4.490,3.280,1.850,24.040,-0.840,-0.790,10
2016-10-21 07:28:00,0.974,8.570,9.620,142.100,-4.280,-0.870,1.810,1.830,24.500,1.220,1.360,10
2016-10-24 07:28:00,0.952,10.170,10.690,161.050,-1.990,-1.990,1.700,1.510,24.960,0.950,0.510,10
2016-10-25 07:28:00,0.983,11.860,11.000,158.010,-2.880,-0.440,1.630,1.430,24.270,0.230,-0.200,10
2016-10-26 07:28:00,0.992,11.900,11.330,154.950,-7.320,-4.760,2.150,1.400,25.710,0.140,-0.100,10
2016-10-27 07:28:00,1.013,10.660,11.630,147.170,-11.730,-9.160,2.510,1.340,25.010,1.910,1.250,10
2016-10-31 07:28:00,0.968,10.520,13.110,181.220,6.400,5.910,2.340,1.130,16.670,0.350,-0.270,10
2016-11-01 07:28:00,0.970,7.800,13.580,188.560,4.100,3.020,2.390,1.080,14.430,-0.070,-0.360,11
2016-11-02 07:28:00,0.998,5.440,13.960,185.590,-2.830,-1.010,2.410,1.050,13.930,1.030,0.010,11
2016-11-03 07:28:00,1.000,6.410,14.380,176.150,-3.560,-4.450,2.400,1.000,14.670,0.590,0.370,11
2016-11-04 07:28:00,1.007,10.440,14.680,181.990,-7.590,-5.800,1.610,0.960,11.810,0.310,0.270,11
2016-11-07 06:28:00,0.992,9.950,15.740,213.750,-0.450,0.200,1.170,0.790,9.940,-0.400,-0.370,11
2016-11-08 06:28:00,0.976,10.050,16.140,216.720,4.880,4.420,1.290,0.740,9.400,0.030,0.090,11
2016-11-09 06:28:00,1.022,12.210,16.450,221.810,10.180,8.430,1.270,0.680,8.790,-0.130,-0.240,11
2016-11-10 06:28:00,1.001,12.060,16.770,234.630,9.280,8.020,1.080,0.670,7.130,-0.650,-0.500,11
2016-11-11 06:28:00,1.023,13.920,17.080,236.440,-1.340,-2.350,0.850,0.640,7.440,-0.440,-0.640,11
2016-11-14 06:28:00,1.016,12.440,18.070,258.330,-7.300,-7.030,0.990,0.600,5.510,0.180,0.090,11
