gfsen_public_time,Normal_vwap,VALUE_hdd,10Y_NORMAL_hdd,Sum_Value_hdd,Delta_Full_hdd,Delta_Sub_hdd,VALUE_cdd,10Y_NORMAL_cdd,Sum_Value_cdd,Delta_Full_cdd,Delta_Sub_cdd,Month
2016-12-23 12:28:00,0.969,24.210,27.100,408.840,-9.410,-8.830,0.660,0.280,5.610,0.350,0.190,12
2016-12-27 12:28:00,0.998,23.620,27.830,471.420,6.440,1.710,0.700,0.240,3.810,-0.340,0.120,12
2016-12-28 12:28:00,1.000,24.880,27.960,479.810,-4.450,2.810,0.310,0.240,3.450,0.850,0.210,12
2016-12-28 12:28:00,0.959,24.880,27.960,479.810,-4.450,2.810,0.310,0.240,3.450,0.850,0.210,12
2016-12-29 12:28:00,1.019,28.570,28.160,471.260,-7.400,-1.510,0.060,0.220,3.910,0.340,-0.020,12
2016-12-30 12:28:00,1.020,27.360,28.280,461.370,-4.450,1.590,0.120,0.200,4.260,-0.390,-0.240,12
2017-01-03 12:28:00,1.055,31.980,28.840,471.640,13.670,10.810,0.280,0.160,1.740,-0.210,-0.160,1
2017-01-04 12:28:00,1.017,36.950,29.040,447.700,-10.190,-6.740,0.150,0.160,2.840,0.860,0.710,1
2017-01-05 12:28:00,0.994,41.250,29.110,445.330,-5.820,-5.200,0.170,0.160,3.390,0.240,0.110,1
2017-01-06 12:28:00,1.004,42.490,29.190,410.220,-7.410,-9.640,0.090,0.160,3.210,-0.220,-0.220,1
2017-01-09 12:28:00,1.047,26.230,29.590,368.450,-16.410,-10.610,0.120,0.140,4.200,0.070,-0.010,1
2017-01-10 12:28:00,0.951,23.000,29.640,367.290,-8.530,-6.140,0.250,0.130,4.070,0.520,0.370,1
2017-01-11 12:28:00,1.013,23.030,29.650,356.570,-7.110,-5.030,0.380,0.130,3.610,0.070,-0.010,1
2017-01-12 12:28:00,0.974,28.390,29.740,355.830,-4.630,-4.910,0.400,0.130,3.420,-0.560,-0.360,1
2017-01-13 12:28:00,0.993,27.410,29.830,361.050,1.270,-1.030,0.320,0.130,3.690,0.130,0.170,1
2017-01-16 12:28:00,1.000,21.760,30.020,369.420,4.940,3.800,0.420,0.130,3.230,-0.330,-0.260,1
2017-01-17 12:28:00,1.022,22.060,30.020,368.570,6.060,7.050,0.460,0.130,2.850,-0.300,-0.330,1
2017-01-18 12:28:00,1.029,21.530,30.010,385.270,-1.610,-6.640,0.320,0.130,2.340,-0.240,-0.230,1
2017-01-19 12:28:00,0.987,20.150,30.010,407.350,7.430,3.350,0.470,0.130,2.270,-0.190,-0.210,1
2017-01-20 12:28:00,1.030,17.130,30.020,417.790,-6.710,-5.920,0.670,0.150,2.000,-0.300,-0.260,1
2017-01-23 12:28:00,0.980,24.260,29.980,462.230,9.670,7.700,0.140,0.150,1.170,-0.240,-0.180,1
2017-01-24 12:28:00,1.000,24.200,29.990,453.100,-4.570,-1.850,0.180,0.160,1.430,0.040,0.010,1
2017-01-25 12:28:00,0.987,27.390,29.940,464.200,7.230,5.720,0.300,0.200,1.540,0.030,-0.020,1
2017-01-26 12:28:00,0.995,30.600,29.920,470.540,-0.330,4.740,0.090,0.210,1.180,-0.180,-0.300,1
2017-01-27 12:28:00,1.000,29.110,29.870,449.160,1.850,3.300,0.000,0.220,1.350,-0.230,-0.190,1
2017-01-30 12:28:00,1.024,25.020,29.610,419.850,1.600,-1.720,0.020,0.240,2.310,-0.050,-0.170,1
2017-01-31 12:28:00,1.034,26.190,29.570,403.400,-6.080,-2.040,0.140,0.260,3.050,-0.170,-0.410,1
2017-02-01 12:28:00,0.989,30.850,29.480,409.680,1.850,-3.170,0.160,0.260,2.260,-0.330,-0.220,2
2017-02-02 12:28:00,0.996,32.630,29.320,398.770,9.680,8.900,0.220,0.270,2.790,-0.330,-0.510,2
2017-02-03 12:28:00,1.041,30.380,29.190,381.560,-13.750,-9.810,0.170,0.290,2.670,-0.080,-0.030,2
2017-02-06 12:28:00,0.989,17.370,28.860,365.590,-4.960,1.490,0.820,0.310,4.970,-0.260,-0.350,2
2017-02-07 12:28:00,0.977,22.240,28.700,392.130,-2.220,-1.990,0.880,0.330,4.070,-0.150,-0.200,2
2017-02-08 12:28:00,1.005,30.990,28.580,384.610,18.840,17.240,0.210,0.330,3.340,-0.570,-0.500,2
2017-02-09 12:28:00,1.001,26.780,28.420,373.680,-2.410,0.170,0.160,0.340,3.240,-1.090,-0.990,2
2017-02-10 12:28:00,1.023,19.770,28.320,362.480,2.430,3.500,0.860,0.350,3.960,-0.290,-0.460,2
2017-02-13 12:28:00,1.012,24.480,27.660,336.800,5.510,10.960,0.320,0.350,5.930,0.310,-0.440,2
2017-02-14 12:28:00,1.006,25.000,27.520,317.730,-12.030,-7.520,0.350,0.380,5.670,-0.880,-0.360,2
2017-02-15 12:28:00,1.004,24.980,27.320,316.060,-0.820,-0.960,0.090,0.390,5.480,-0.310,-0.300,2
2017-02-16 12:28:00,1.029,21.080,27.060,303.870,1.520,-0.230,0.120,0.410,6.140,0.460,0.180,2
2017-02-17 12:28:00,1.001,17.470,26.820,302.550,-10.530,-5.610,0.510,0.410,6.250,0.220,0.080,2
2017-02-20 12:28:00,1.000,14.680,26.150,330.890,8.350,13.380,0.390,0.430,7.320,-0.700,-0.660,2
2017-02-21 12:28:00,1.080,12.630,25.930,315.700,-5.980,-2.140,0.320,0.430,7.950,-0.460,-0.100,2
2017-02-22 12:28:00,0.995,14.790,25.540,338.970,11.580,6.400,0.720,0.460,6.940,-0.980,-0.910,2
2017-02-23 12:28:00,0.987,17.260,25.270,357.670,-6.120,-4.420,0.620,0.460,5.850,-0.790,-0.720,2
2017-02-27 12:28:00,1.009,15.760,24.090,313.660,-7.160,-7.560,1.450,0.480,6.030,-0.170,-0.120,2
2017-02-28 12:28:00,0.970,16.460,23.770,316.270,4.870,6.580,0.880,0.500,6.140,0.540,0.330,2
2017-03-01 12:28:00,0.989,24.550,23.510,328.920,5.360,5.370,0.420,0.530,3.960,-0.960,-0.550,3
2017-03-02 12:28:00,0.996,27.950,23.160,316.830,2.110,8.770,0.170,0.530,6.090,0.550,0.160,3
2017-03-03 12:28:00,0.997,26.310,22.910,302.820,1.090,2.510,0.130,0.560,8.250,-0.910,-1.040,3
2017-03-06 12:28:00,1.004,16.270,21.850,340.750,9.730,5.420,0.490,0.580,8.200,-0.760,-0.730,3
2017-03-07 12:28:00,1.017,17.460,21.600,323.770,0.260,0.730,0.380,0.580,7.710,-0.300,-0.190,3
2017-03-08 12:28:00,0.978,17.310,21.280,351.930,17.260,11.600,0.720,0.590,6.800,-0.300,-0.150,3
2017-03-09 12:28:00,0.980,24.940,21.030,342.200,-4.450,-5.550,0.780,0.600,6.600,-1.050,-0.400,3
2017-03-10 12:28:00,0.993,28.530,20.710,346.540,6.290,4.660,0.480,0.600,6.290,-0.900,-0.600,3
2017-03-13 13:28:00,1.014,28.820,19.870,329.080,0.780,1.670,0.530,0.610,9.330,-0.660,-0.590,3
2017-03-14 13:28:00,1.029,29.660,19.590,314.220,2.700,5.130,0.310,0.640,9.300,-1.220,-1.130,3
2017-03-15 13:28:00,0.990,26.040,19.270,299.440,4.950,3.650,0.270,0.690,11.080,-0.100,-0.160,3
2017-03-16 13:28:00,1.025,21.060,19.000,275.600,-7.370,-6.420,0.810,0.700,11.940,-0.490,-0.320,3
2017-03-17 13:28:00,0.988,18.900,18.720,262.890,6.690,3.410,0.930,0.720,12.270,0.420,0.100,3
2017-03-20 13:28:00,0.955,16.020,17.860,216.040,-13.740,-4.570,1.220,0.770,18.030,2.000,1.630,3
2017-03-21 13:28:00,0.995,22.480,17.630,209.920,-3.240,-3.180,1.080,0.790,17.010,0.710,0.780,3
2017-03-22 13:28:00,1.025,20.660,17.420,207.110,6.980,6.800,0.900,0.800,15.020,-0.090,-0.150,3
2017-03-23 13:28:00,0.990,13.960,17.070,197.210,-2.360,-0.310,0.880,0.830,15.030,-0.210,-0.450,3
2017-03-24 13:28:00,0.991,12.750,16.790,192.540,1.860,0.570,0.660,0.840,14.850,0.040,-0.090,3
2017-03-27 13:28:00,1.024,12.480,16.050,189.550,-2.710,-4.060,1.330,0.940,17.840,-1.180,-0.600,3
2017-03-28 13:28:00,0.983,14.610,15.820,181.740,-5.050,-6.160,1.500,0.970,18.830,0.880,0.700,3
2017-03-29 13:28:00,1.000,15.030,15.520,193.310,4.760,2.870,0.940,0.980,17.130,-0.450,-0.410,3
2017-03-29 13:28:00,0.982,15.030,15.520,193.310,4.760,2.870,0.940,0.980,17.130,-0.450,-0.410,3
2017-03-30 13:28:00,1.005,16.360,15.320,201.170,5.400,2.650,1.090,1.010,16.210,0.080,-0.040,3
2017-03-31 13:28:00,1.003,15.700,15.060,187.910,2.330,1.950,1.110,1.020,15.440,-1.720,-1.650,3
2017-04-03 13:28:00,1.029,10.940,14.290,173.180,-9.780,-5.230,1.750,1.080,15.300,-0.400,-0.120,4
2017-04-04 13:28:00,0.954,12.130,14.030,175.060,-6.790,1.110,1.130,1.130,15.060,0.020,-0.510,4
2017-04-05 13:28:00,1.009,14.210,13.810,170.080,-0.570,-3.820,0.520,1.190,15.110,-0.590,-0.720,4
2017-04-06 13:28:00,0.983,17.260,13.600,161.690,-2.640,-1.470,0.410,1.240,19.800,1.040,0.600,4
2017-04-07 13:28:00,1.014,15.080,13.330,145.850,-0.800,1.230,0.620,1.280,20.550,0.140,0.220,4
2017-04-10 13:28:00,0.999,8.800,12.520,139.280,6.150,4.250,1.030,1.350,26.500,1.150,1.120,4
2017-04-11 13:28:00,1.029,9.450,12.240,149.840,6.420,2.730,1.320,1.370,23.990,-0.660,-0.920,4
2017-04-12 13:28:00,0.996,10.150,12.050,148.840,9.810,6.810,1.340,1.420,23.880,-2.690,-2.260,4
2017-04-13 13:28:00,0.986,9.300,11.780,127.960,-3.340,-4.000,1.490,1.470,26.230,-0.810,-0.630,4
2017-04-17 13:28:00,1.021,7.820,10.810,127.800,-12.670,-10.590,1.880,1.660,28.580,0.300,0.390,4
2017-04-18 13:28:00,1.006,7.790,10.520,125.050,-1.970,-2.680,2.320,1.710,29.670,-0.210,0.140,4
2017-04-19 13:28:00,0.989,6.390,10.350,105.280,-4.080,1.490,2.460,1.770,30.430,-2.030,-2.940,4
2017-04-20 13:28:00,1.010,9.330,9.970,101.130,-5.560,-4.900,2.500,1.830,35.100,2.200,1.980,4
2017-04-21 13:28:00,1.021,11.790,9.800,105.330,5.620,5.100,2.010,1.900,35.760,-2.120,-1.380,4
2017-04-24 13:28:00,1.009,7.980,8.980,108.070,5.830,1.780,1.620,2.050,34.300,-1.760,-0.480,4
2017-04-25 13:28:00,1.007,5.910,8.740,116.250,5.160,3.060,1.730,2.120,31.890,-2.710,-2.300,4
2017-04-26 13:28:00,1.000,7.960,8.520,128.900,9.260,8.770,1.930,2.190,30.930,-2.660,-2.950,4
2017-04-26 13:28:00,0.971,7.960,8.520,128.900,9.260,8.770,1.930,2.190,30.930,-2.660,-2.950,4
2017-04-27 13:28:00,1.004,7.830,8.250,118.470,2.730,1.090,3.270,2.330,34.120,-1.890,-2.100,4
2017-04-28 13:28:00,0.990,7.730,8.000,107.510,4.760,3.900,4.640,2.380,36.560,0.150,-0.680,4
2017-05-01 13:28:00,1.010,8.760,7.220,118.970,-1.220,-2.770,2.360,2.700,31.180,-1.280,-1.300,5
2017-05-02 13:28:00,1.011,10.630,7.070,114.270,-1.550,-3.650,2.730,2.770,33.780,-1.050,-1.090,5
2017-05-03 13:28:00,0.986,9.650,6.780,116.990,3.300,1.210,2.220,2.860,33.960,-0.330,-1.330,5
2017-05-04 13:28:00,1.011,8.360,6.570,116.440,-1.630,-1.500,1.340,2.880,30.550,-2.340,-1.610,5
2017-05-05 13:28:00,0.979,9.830,6.310,107.550,-8.350,-7.310,1.220,2.980,37.090,0.870,0.560,5
2017-05-08 13:28:00,1.022,9.060,5.630,89.280,-0.150,-0.710,2.140,3.300,41.700,-1.320,-1.970,5
2017-05-09 13:28:00,0.986,6.340,5.430,71.790,5.360,1.260,3.050,3.410,49.880,-2.610,-2.170,5
2017-05-10 13:28:00,0.976,7.150,5.200,62.600,0.780,-0.530,3.340,3.510,56.670,2.060,1.580,5
2017-05-11 13:28:00,0.971,7.820,4.970,46.270,-3.520,-2.010,2.480,3.650,66.800,4.100,0.860,5
2017-05-12 13:28:00,0.984,7.790,4.800,40.580,-1.630,-2.340,2.010,3.770,69.050,1.540,1.140,5
2017-05-15 13:28:00,1.011,3.730,4.270,41.600,-7.390,-2.640,4.490,4.060,67.160,2.550,-0.740,5
2017-05-16 13:28:00,1.040,2.580,4.040,50.000,-3.490,-1.740,6.020,4.310,62.680,-1.270,-1.890,5
2017-05-17 13:28:00,1.012,3.220,3.890,53.770,-0.640,-1.700,6.680,4.440,59.930,-3.450,-2.420,5
2017-05-18 13:28:00,1.009,5.180,3.740,54.490,-1.370,-1.220,5.320,4.530,60.910,-0.220,0.140,5
2017-05-19 13:28:00,0.978,5.030,3.510,48.440,-3.180,-0.060,4.880,4.590,59.900,0.250,-0.840,5
2017-05-22 13:28:00,0.988,4.190,3.010,26.160,-0.550,-1.180,3.620,5.020,72.630,1.060,-0.500,5
2017-05-23 13:28:00,1.034,4.770,2.910,26.230,-2.310,-1.880,2.560,5.130,74.810,0.710,0.790,5
2017-05-24 13:28:00,1.004,4.660,2.750,21.820,-2.950,-0.890,2.550,5.240,82.700,2.970,1.130,5
2017-05-25 13:28:00,1.006,3.170,2.610,21.310,0.340,-0.600,3.760,5.500,83.960,-3.110,-3.720,5
2017-05-26 13:28:00,1.000,2.470,2.480,17.060,-2.690,-0.660,5.120,5.610,85.950,-4.470,-4.670,5
2017-05-29 13:28:00,1.000,3.180,1.970,19.570,0.650,0.030,4.220,6.040,85.120,0.130,0.560,5
2017-05-30 13:28:00,1.021,2.490,1.900,16.540,0.050,0.820,4.260,6.200,89.890,0.110,-3.110,5
2017-05-31 13:28:00,1.023,2.060,1.820,14.910,-1.140,-1.430,4.520,6.430,97.600,3.210,2.820,5
2017-06-01 13:28:00,1.024,1.770,1.720,12.180,-0.690,-0.040,5.340,6.650,108.680,4.460,2.450,6
2017-06-02 13:28:00,1.016,1.570,1.620,13.520,0.710,-0.220,6.550,6.720,108.910,0.410,1.230,6
2017-06-05 13:28:00,1.016,2.720,1.320,15.430,-0.650,-0.300,5.100,7.180,116.460,-1.240,-1.910,6
2017-06-06 13:28:00,0.980,2.820,1.210,11.890,-0.560,-0.010,4.500,7.330,126.040,3.200,1.620,6
2017-06-07 13:28:00,1.015,2.080,1.120,9.990,-0.390,-0.170,3.870,7.500,133.790,1.950,1.900,6
2017-06-08 13:28:00,0.997,1.480,0.950,8.100,-0.220,-0.150,4.810,7.620,138.780,0.280,1.620,6
2017-06-09 13:28:00,0.998,0.950,0.900,6.860,-0.360,-0.160,6.680,7.790,143.340,-2.060,-2.370,6
2017-06-12 13:28:00,1.000,0.890,0.690,5.040,-0.140,-0.140,10.140,8.310,144.560,-1.160,-1.460,6
2017-06-13 13:28:00,1.016,0.690,0.590,4.000,-0.550,-0.190,9.500,8.450,151.350,5.360,1.990,6
2017-06-14 13:28:00,1.011,0.590,0.550,3.480,0.020,-0.090,9.850,8.610,154.380,1.530,1.330,6
2017-06-15 13:28:00,0.964,0.430,0.510,3.190,-0.050,-0.260,10.240,8.740,158.160,6.500,4.750,6
2017-06-16 13:28:00,1.004,0.330,0.460,3.120,-0.140,0.000,11.220,8.940,153.440,-1.170,-2.240,6
2017-06-19 13:28:00,1.025,0.260,0.400,3.660,-0.230,0.030,9.220,9.410,144.350,-0.860,-1.340,6
2017-06-20 13:28:00,0.996,0.360,0.340,4.120,-0.110,-0.090,9.430,9.530,139.870,0.650,0.710,6
2017-06-21 13:28:00,1.000,0.250,0.310,4.560,0.020,-0.100,10.200,9.690,138.650,-4.800,-5.400,6
2017-06-22 13:28:00,1.000,0.460,0.300,5.940,0.060,-0.070,10.680,9.930,136.140,-1.310,-3.140,6
2017-06-23 13:28:00,0.989,0.870,0.290,7.060,0.190,-0.010,8.840,10.010,139.650,-3.920,-4.200,6
2017-06-26 13:28:00,0.988,1.590,0.230,3.140,-0.220,-0.110,6.020,10.480,163.890,2.130,0.550,6
2017-06-27 13:28:00,1.004,0.630,0.200,1.750,-0.200,-0.060,6.500,10.710,165.620,-3.060,-3.640,6
2017-06-28 13:28:00,1.000,0.200,0.190,1.040,-0.140,-0.040,9.210,10.850,179.280,3.120,0.890,6
2017-06-28 13:28:00,0.987,0.200,0.190,1.040,-0.140,-0.040,9.210,10.850,179.280,3.120,0.890,6
2017-06-29 13:28:00,1.012,0.250,0.170,0.750,-0.040,-0.050,10.410,10.960,181.950,3.480,4.730,6
2017-06-30 13:28:00,1.001,0.100,0.140,0.420,-0.050,-0.020,10.800,11.070,186.510,4.700,4.800,6
2017-07-03 13:28:00,0.999,0.060,0.100,0.600,-0.120,0.050,11.020,11.530,175.960,-3.670,-4.260,7
2017-07-04 13:28:00,1.000,0.010,0.090,0.570,-0.060,-0.090,11.230,11.640,175.200,3.660,3.080,7
2017-07-05 13:28:00,1.048,0.020,0.090,0.830,0.240,0.010,11.860,11.700,180.980,1.550,4.290,7
2017-07-06 13:28:00,0.988,0.030,0.080,0.660,-0.210,-0.060,12.590,11.820,186.700,7.030,0.360,7
2017-07-07 13:28:00,1.011,0.090,0.080,0.550,-0.020,0.030,11.540,11.990,188.030,-1.420,-1.470,7
2017-07-10 13:28:00,0.989,0.100,0.060,0.510,0.000,0.030,12.950,12.230,195.200,0.940,-1.750,7
2017-07-11 13:28:00,0.959,0.070,0.050,0.720,-0.010,0.010,13.760,12.300,200.310,6.120,1.940,7
2017-07-12 13:28:00,1.017,0.150,0.050,0.620,-0.090,-0.010,13.160,12.350,193.690,1.200,-0.370,7
2017-07-13 13:28:00,1.012,0.100,0.040,0.470,-0.070,-0.040,11.480,12.380,190.690,-1.610,-0.020,7
2017-07-14 13:28:00,0.994,0.050,0.030,0.450,0.010,-0.010,11.600,12.430,195.150,0.390,1.430,7
2017-07-17 13:28:00,0.988,0.040,0.030,0.420,0.050,0.020,12.240,12.570,191.840,-6.560,-5.010,7
2017-07-18 13:28:00,0.979,0.060,0.030,0.340,-0.080,-0.030,13.790,12.580,192.160,4.820,4.730,7
2017-07-19 13:28:00,1.005,0.090,0.020,0.490,0.060,0.020,13.880,12.580,182.940,-6.520,-3.020,7
2017-07-20 13:28:00,1.009,0.070,0.020,0.540,0.110,-0.010,14.330,12.600,181.380,-5.100,-2.840,7
2017-07-21 13:28:00,1.021,0.010,0.020,0.530,0.110,0.020,14.070,12.580,183.050,1.970,-2.220,7
2017-07-24 13:28:00,1.008,0.340,0.010,0.600,0.070,-0.040,9.910,12.610,162.710,-5.400,-0.420,7
2017-07-25 13:28:00,0.986,0.110,0.010,0.540,-0.050,-0.080,10.610,12.590,155.120,-2.250,-0.570,7
2017-07-26 13:28:00,1.006,0.060,0.010,0.570,0.070,0.000,11.460,12.540,163.200,0.170,-0.700,7
2017-07-27 13:28:00,0.980,0.080,0.010,0.610,-0.020,-0.010,10.730,12.490,160.020,-4.830,-2.590,7
2017-07-31 13:28:00,1.035,0.000,0.010,1.860,0.330,0.000,11.160,12.200,146.480,-2.500,-2.110,7
2017-08-01 13:28:00,0.997,0.030,0.010,2.080,-0.210,-0.010,11.160,12.190,142.620,-1.070,-0.410,8
2017-08-02 13:28:00,1.001,0.290,0.010,1.930,-0.280,-0.070,10.720,12.090,143.750,-2.680,-2.300,8
2017-08-03 13:28:00,1.004,0.540,0.010,2.180,0.120,0.070,9.190,11.960,142.410,0.950,1.920,8
2017-08-04 13:28:00,1.006,0.210,0.030,1.900,0.190,0.040,8.330,11.890,141.960,-0.270,0.280,8
2017-08-07 13:28:00,0.989,0.280,0.030,1.240,0.010,-0.190,8.040,11.620,143.670,-1.180,-0.430,8
2017-08-08 13:28:00,0.994,0.120,0.040,1.000,-0.310,-0.190,8.660,11.560,142.460,3.760,1.740,8
2017-08-09 13:28:00,0.974,0.120,0.040,1.210,-0.040,-0.060,9.550,11.480,154.940,7.640,4.700,8
2017-08-10 13:28:00,0.964,0.100,0.050,1.120,-0.180,-0.240,9.630,11.410,155.520,-1.090,0.380,8
2017-08-11 13:28:00,0.998,0.080,0.050,1.540,-0.260,-0.150,9.420,11.300,153.320,-3.830,-4.230,8
2017-08-14 13:28:00,1.016,0.160,0.060,1.140,-0.360,-0.320,9.850,11.040,160.020,-5.790,-5.170,8
2017-08-15 13:28:00,1.009,0.170,0.070,0.980,-0.290,-0.290,10.360,10.910,155.400,-1.340,-0.960,8
2017-08-16 13:28:00,1.011,0.080,0.070,1.220,0.090,-0.140,10.930,10.780,143.590,-8.930,-6.140,8
2017-08-17 13:28:00,0.987,0.070,0.080,1.240,-0.290,-0.350,11.150,10.710,145.380,-5.540,-3.340,8
2017-08-18 13:28:00,1.008,0.090,0.100,2.560,-0.950,-0.520,11.270,10.650,134.510,-0.400,-0.040,8
2017-08-21 13:28:00,0.977,0.080,0.130,5.690,-0.340,0.110,11.180,10.290,117.210,-3.410,-4.050,8
2017-08-22 13:28:00,1.008,0.510,0.140,7.020,-1.360,-1.080,8.360,10.190,109.480,-0.910,-2.280,8
2017-08-23 13:28:00,1.003,1.100,0.150,7.000,-2.100,-0.700,7.180,10.120,112.400,3.210,0.240,8
2017-08-24 13:28:00,0.991,1.320,0.180,10.750,2.880,2.620,7.180,10.010,113.280,0.750,-1.600,8
2017-08-25 13:28:00,1.018,0.720,0.200,8.670,0.550,0.700,7.640,9.930,117.140,-4.260,-4.360,8
2017-08-28 13:28:00,0.996,0.590,0.280,19.540,1.840,2.480,7.840,9.520,106.620,-3.600,-4.830,8
2017-08-29 13:28:00,0.992,0.310,0.350,20.680,2.030,1.250,7.780,9.430,105.010,-4.080,-3.080,8
2017-08-30 13:28:00,1.012,1.160,0.390,22.700,-0.700,-1.290,8.190,9.320,100.850,-1.540,-0.250,8
2017-08-31 13:28:00,0.970,3.490,0.420,23.240,-1.370,-1.910,7.370,9.120,92.170,-2.970,-1.640,8
2017-09-01 13:28:00,0.987,2.430,0.450,19.460,1.370,0.550,7.820,8.990,88.390,-5.390,-3.970,9
2017-09-04 13:28:00,1.000,1.750,0.530,29.370,-0.910,-0.080,7.980,8.610,75.250,-0.320,-1.080,9
2017-09-05 13:28:00,1.016,3.240,0.610,25.550,-1.840,-1.550,5.220,8.460,77.480,-1.010,-0.790,9
2017-09-06 13:28:00,0.991,3.230,0.690,28.130,2.540,1.540,4.110,8.330,74.660,-2.910,-2.490,9
2017-09-07 13:28:00,1.009,3.020,0.700,25.290,-0.090,0.470,4.360,8.150,73.570,-2.700,-3.760,9
2017-09-08 13:28:00,1.026,3.380,0.820,26.280,1.520,2.040,4.460,8.060,72.820,-3.330,-4.860,9
2017-09-11 13:28:00,0.987,0.910,1.090,16.440,-3.170,-3.510,5.030,7.660,88.090,0.860,0.430,9
2017-09-12 13:28:00,0.984,0.550,1.190,16.740,-0.830,-1.350,5.600,7.480,89.790,-1.900,-0.620,9
2017-09-13 13:28:00,0.980,0.480,1.300,14.710,-3.480,-3.560,6.360,7.310,98.460,5.030,3.750,9
2017-09-14 13:28:00,0.997,0.610,1.380,19.060,-3.250,-2.980,6.870,7.180,93.210,1.250,0.590,9
2017-09-15 13:28:00,1.014,0.790,1.520,26.230,3.220,2.800,7.720,6.990,87.350,-1.150,-3.340,9
2017-09-18 13:28:00,0.972,0.960,1.970,37.200,-4.390,-3.060,7.330,6.560,86.750,2.270,-1.220,9
2017-09-19 13:28:00,1.009,1.090,2.070,45.010,1.010,0.050,8.230,6.420,81.600,-1.270,-1.270,9
2017-09-20 13:28:00,1.008,1.350,2.200,48.840,-5.420,-2.680,8.370,6.210,78.360,2.220,-1.770,9
2017-09-21 13:28:00,1.046,1.690,2.390,53.610,-7.570,-4.720,8.110,6.040,78.060,3.990,0.010,9
2017-09-22 13:28:00,1.001,1.430,2.560,52.560,-5.970,-7.840,7.810,5.890,71.220,-2.630,-1.680,9
2017-09-25 13:28:00,1.005,1.400,3.110,56.540,5.990,2.840,7.920,5.420,55.560,-5.910,-2.620,9
2017-09-26 13:28:00,1.001,1.770,3.300,52.790,-2.640,-2.040,6.910,5.230,51.450,0.570,0.160,9
2017-09-27 13:28:00,1.000,3.570,3.530,58.750,1.640,0.870,4.710,5.060,51.730,-3.400,-1.650,9
2017-09-27 13:28:00,0.981,3.570,3.530,58.750,1.640,0.870,4.710,5.060,51.730,-3.400,-1.650,9
2017-09-28 13:28:00,1.014,4.530,3.690,56.540,-1.750,1.160,4.080,4.840,54.310,2.650,0.220,9
2017-09-29 13:28:00,1.005,6.050,3.920,74.700,2.940,0.540,3.340,4.700,46.060,-1.870,-0.010,9
2017-10-02 13:28:00,1.036,3.860,4.600,76.520,-5.990,-2.040,3.800,4.100,49.540,3.750,0.970,10
2017-10-03 13:28:00,1.011,3.160,4.790,87.890,10.460,3.370,3.210,3.890,47.250,-3.820,-0.740,10
2017-10-04 13:28:00,0.988,2.420,5.040,81.370,-1.340,0.270,3.720,3.750,47.670,0.280,-0.970,10
2017-10-05 13:28:00,1.005,2.260,5.350,79.740,-4.680,-1.860,4.580,3.670,48.550,2.540,0.290,10
2017-10-06 13:28:00,1.012,1.580,5.560,87.060,-5.570,-2.340,5.540,3.460,45.270,0.810,-0.340,10
2017-10-09 13:28:00,1.008,4.340,6.370,80.550,-1.960,-3.910,4.380,2.980,42.570,-0.660,0.100,10
2017-10-10 13:28:00,0.981,5.730,6.610,93.310,-2.980,-5.630,2.990,2.870,38.220,0.970,1.420,10
2017-10-11 13:28:00,0.998,6.010,6.850,105.150,-4.320,-6.390,2.860,2.770,31.570,-2.560,-1.340,10
2017-10-12 13:28:00,0.974,5.450,7.210,116.780,-1.090,-3.620,3.430,2.650,31.890,-1.020,-0.020,10
2017-10-13 13:28:00,0.998,3.580,7.490,130.970,9.480,11.210,4.180,2.430,29.140,0.010,-0.420,10
2017-10-16 13:28:00,1.005,9.260,8.360,138.580,5.070,2.820,1.980,2.160,24.480,-0.160,-0.370,10
2017-10-17 13:28:00,0.999,6.720,8.730,142.110,1.720,1.350,1.870,2.030,24.850,0.000,-0.250,10
2017-10-18 13:28:00,1.024,5.870,8.990,145.360,1.770,1.460,1.800,1.940,23.070,0.000,0.390,10
2017-10-19 13:28:00,0.997,5.350,9.260,158.380,0.640,2.060,1.890,1.850,23.110,0.480,0.640,10
2017-10-20 13:28:00,0.991,4.660,9.620,180.970,19.600,13.290,2.300,1.830,19.260,-1.640,-0.900,10
2017-10-23 13:28:00,1.006,9.860,10.690,227.410,8.020,8.090,2.360,1.510,14.780,-0.440,-0.620,10
2017-10-24 13:28:00,1.000,11.850,11.000,252.960,15.720,13.420,1.660,1.430,13.320,-1.230,-0.930,10
2017-10-25 13:28:00,1.025,11.910,11.330,224.530,-6.000,-1.000,1.540,1.400,12.660,-1.250,-1.250,10
2017-10-26 13:28:00,1.013,13.860,11.630,222.910,-4.160,-2.060,1.450,1.340,14.020,0.370,0.260,10
2017-10-27 13:28:00,1.052,15.330,12.130,223.000,3.120,-3.310,1.500,1.270,14.440,-0.560,0.210,10
2017-10-30 13:28:00,0.993,18.750,13.110,236.020,-5.430,-9.460,0.360,1.130,13.830,-0.420,0.200,10
2017-10-31 13:28:00,1.032,15.510,13.580,222.850,-4.810,-3.120,0.650,1.080,15.040,0.990,0.590,10
2017-11-01 13:28:00,1.006,9.220,13.960,236.810,1.220,0.900,1.520,1.050,13.520,-1.010,-0.770,11
2017-11-02 13:28:00,0.987,12.280,14.380,245.390,-2.590,1.620,1.480,1.000,12.790,0.100,-0.220,11
