gfsen_public_time,Normal_vwap,VALUE_hdd,10Y_NORMAL_hdd,Sum_Value_hdd,Delta_Full_hdd,Delta_Sub_hdd,VALUE_cdd,10Y_NORMAL_cdd,Sum_Value_cdd,Delta_Full_cdd,Delta_Sub_cdd,Month
2015-12-22 06:28:00,1.003,16.330,26.780,349.910,-4.500,-2.760,0.730,0.300,9.510,0.430,-0.100,12
2015-12-23 06:28:00,1.006,13.970,27.000,381.470,0.760,2.750,1.070,0.300,8.950,0.180,0.010,12
2015-12-24 06:28:00,1.000,16.110,27.100,412.190,-7.170,-7.060,1.360,0.280,7.930,-0.090,-0.220,12
2015-12-28 06:28:00,1.010,25.880,27.830,452.510,-0.560,-0.720,0.770,0.240,4.490,0.040,0.100,12
2015-12-29 06:28:00,1.006,26.260,27.960,450.020,-1.320,1.370,0.850,0.240,4.490,-0.030,-0.120,12
2015-12-30 06:28:00,1.002,26.930,28.160,437.180,-8.530,-12.320,0.850,0.220,4.370,-0.130,0.130,12
2015-12-31 06:28:00,0.995,29.220,28.280,452.730,7.370,2.970,0.680,0.200,3.040,-0.310,-0.250,12
2016-01-04 06:28:00,0.997,33.600,28.840,475.760,6.210,4.350,0.020,0.160,2.160,0.260,0.190,1
2016-01-05 06:28:00,0.998,33.570,29.040,451.730,-24.550,-12.980,0.070,0.160,2.380,-0.040,-0.050,1
2016-01-06 06:28:00,1.006,29.640,29.110,455.730,-13.170,-10.390,0.120,0.160,1.820,0.200,0.210,1
2016-01-07 06:28:00,1.007,26.080,29.190,465.640,-1.570,-6.990,0.140,0.160,1.720,-0.150,-0.020,1
2016-01-08 06:28:00,1.005,24.860,29.330,486.330,7.090,7.560,0.270,0.140,1.290,-0.160,-0.100,1
2016-01-11 06:28:00,0.993,35.370,29.640,479.740,3.440,4.980,0.030,0.130,1.310,0.250,0.270,1
2016-01-12 06:28:00,0.993,33.800,29.650,485.740,12.690,6.250,0.030,0.130,1.080,-0.010,-0.090,1
2016-01-13 06:28:00,1.002,34.500,29.740,477.250,-7.760,-4.800,0.050,0.130,1.300,-0.070,-0.070,1
2016-01-14 06:28:00,0.997,27.560,29.830,463.600,-13.710,-9.760,0.080,0.130,1.660,-0.220,-0.080,1
2016-01-15 06:28:00,1.002,24.880,29.910,462.520,-3.000,3.800,0.270,0.130,1.360,0.060,0.010,1
2016-01-19 06:28:00,0.966,37.830,30.010,460.070,0.350,-1.170,0.000,0.130,1.030,-0.300,-0.240,1
2016-01-20 06:28:00,0.998,33.910,30.010,453.740,-3.370,-0.980,0.010,0.130,1.700,0.370,0.280,1
2016-01-21 06:28:00,1.003,31.920,30.020,443.230,-8.740,-7.500,0.070,0.150,1.730,0.350,0.390,1
2016-01-22 06:28:00,1.006,32.730,29.990,439.470,-0.700,-3.030,0.090,0.150,1.760,0.080,0.030,1
2016-01-25 06:28:00,0.993,28.160,29.990,420.430,13.570,15.170,0.020,0.160,1.860,-0.200,-0.240,1
2016-01-26 06:28:00,1.002,26.600,29.940,426.470,-4.250,-2.810,0.150,0.200,2.100,-0.040,-0.020,1
2016-01-27 06:28:00,1.003,28.050,29.920,441.720,0.650,2.780,0.310,0.210,2.060,0.060,0.060,1
2016-01-28 06:28:00,1.006,27.180,29.870,431.310,-2.710,-1.580,0.140,0.220,1.920,0.200,0.100,1
2016-01-29 06:28:00,1.002,26.280,29.740,456.910,-4.670,-0.780,0.010,0.220,2.220,0.320,0.190,1
2016-02-01 06:28:00,0.998,22.260,29.570,419.670,-11.610,-9.540,0.410,0.260,2.050,-0.220,-0.230,2
2016-02-02 06:28:00,0.989,23.030,29.480,438.820,19.490,18.500,0.520,0.260,1.940,-0.210,-0.080,2
2016-02-03 06:28:00,1.005,24.070,29.320,437.060,9.790,7.330,0.520,0.270,1.380,0.040,0.040,2
2016-02-04 06:28:00,0.999,27.320,29.190,433.220,8.400,10.980,0.220,0.290,1.730,0.060,-0.030,2
2016-02-05 06:28:00,0.994,28.660,29.080,449.830,10.070,6.760,0.040,0.290,0.690,-0.340,-0.310,2
2016-02-08 06:28:00,1.000,26.740,28.700,436.160,-6.610,-2.220,0.080,0.330,1.070,-0.020,-0.040,2
2016-02-09 06:28:00,1.000,29.920,28.580,431.310,5.350,5.840,0.170,0.330,1.450,-0.150,-0.310,2
2016-02-10 06:28:00,1.000,31.460,28.420,414.950,-2.190,-3.140,0.210,0.340,2.560,0.720,0.440,2
2016-02-11 06:28:00,0.995,32.520,28.320,403.430,-13.050,-4.590,0.160,0.350,2.110,0.170,-0.060,2
2016-02-12 06:28:00,1.004,32.630,28.040,400.580,-5.540,-3.160,0.190,0.350,1.870,-0.460,-0.290,2
2016-02-16 06:28:00,0.996,22.740,27.320,343.980,-4.370,-2.610,0.500,0.390,2.540,0.110,0.130,2
2016-02-17 06:28:00,1.000,25.440,27.060,347.730,2.900,0.020,0.150,0.410,1.920,-0.280,-0.030,2
2016-02-18 06:28:00,0.992,25.360,26.820,347.310,-2.180,0.310,0.140,0.410,2.940,0.090,-0.070,2
2016-02-19 06:28:00,0.991,19.450,26.650,348.490,3.710,2.380,0.440,0.410,3.950,0.310,0.180,2
2016-02-22 06:28:00,0.999,21.250,25.930,342.430,-22.350,-14.930,0.400,0.430,3.300,0.660,0.610,2
2016-02-23 06:28:00,1.001,20.940,25.540,350.420,-5.330,-0.720,0.430,0.460,2.830,0.210,0.050,2
2016-02-24 06:28:00,0.997,19.410,25.270,335.080,-1.370,-0.120,0.260,0.460,2.530,-0.340,-0.150,2
2016-02-25 06:28:00,1.001,22.990,24.950,335.190,-8.810,-4.340,0.040,0.460,2.600,0.080,0.100,2
2016-02-29 06:28:00,0.997,16.730,23.920,280.340,-1.700,-3.170,0.350,0.480,6.450,0.400,0.400,2
2016-03-01 06:28:00,0.991,20.430,23.770,270.290,-10.960,-8.020,0.480,0.500,7.000,0.500,0.590,3
2016-03-02 06:28:00,0.992,23.620,23.510,268.890,-8.980,-10.150,0.400,0.530,5.560,-0.350,0.060,3
2016-03-03 06:28:00,0.998,23.930,23.160,267.530,3.350,0.630,0.540,0.530,5.740,-0.030,0.080,3
2016-03-04 06:28:00,0.998,23.430,22.910,241.370,-1.160,-1.940,0.330,0.560,7.650,0.460,0.370,3
2016-03-07 06:28:00,1.002,15.720,21.850,207.730,-1.150,-2.230,0.280,0.580,8.910,0.260,0.280,3
2016-03-08 06:28:00,0.988,10.770,21.600,199.190,3.050,1.980,0.790,0.580,9.240,-0.060,-0.320,3
2016-03-09 06:28:00,0.999,9.550,21.280,205.360,-1.610,-0.280,0.720,0.590,9.590,-0.360,-0.790,3
2016-03-10 06:28:00,1.006,9.560,21.030,221.640,-10.820,-9.090,0.730,0.600,9.980,1.190,0.730,3
2016-03-11 06:28:00,1.003,13.440,20.710,245.500,5.060,0.190,0.870,0.600,8.340,-0.930,-0.200,3
2016-03-14 01:28:00,1.000,11.880,19.870,243.340,-3.290,-0.480,1.370,0.610,9.460,0.880,0.750,3
2016-03-15 01:28:00,0.998,11.690,19.590,242.770,-4.930,-2.940,1.440,0.640,9.740,0.190,-0.270,3
2016-03-16 01:28:00,0.991,12.260,19.270,252.550,-3.060,-2.530,1.100,0.690,10.410,0.920,0.560,3
2016-03-17 01:28:00,0.994,13.870,19.000,277.240,14.810,7.620,1.190,0.700,8.640,-0.560,-0.500,3
2016-03-18 01:28:00,0.994,17.790,18.720,259.970,-14.220,-12.720,1.120,0.720,8.740,1.150,0.770,3
2016-03-21 01:28:00,1.001,21.100,17.860,273.970,1.160,-2.140,0.180,0.770,7.690,0.120,0.760,3
2016-03-22 01:28:00,1.007,17.100,17.630,260.630,8.100,6.380,0.110,0.790,9.460,-0.440,-0.480,3
2016-03-23 01:28:00,1.004,14.410,17.420,262.310,-0.940,0.650,0.560,0.800,9.560,-0.860,-0.560,3
2016-03-24 01:28:00,0.996,15.410,17.070,270.140,10.880,8.930,0.480,0.830,10.130,-0.970,-0.730,3
2016-03-28 01:28:00,0.995,16.400,16.050,242.060,1.860,3.270,0.740,0.940,9.990,0.800,0.530,3
2016-03-29 01:28:00,1.000,18.120,15.820,232.290,4.610,3.650,0.580,0.970,9.570,-0.530,-0.500,3
2016-03-30 01:28:00,0.991,14.800,15.520,223.150,1.690,2.960,1.210,0.980,12.500,0.110,-0.280,3
2016-03-31 01:28:00,1.003,10.730,15.320,234.480,9.860,9.080,1.340,1.010,10.900,-0.610,-1.050,3
2016-04-01 01:28:00,0.992,13.170,15.060,236.440,-2.190,-2.460,1.060,1.020,9.930,0.490,0.340,4
2016-04-04 01:28:00,1.001,17.110,14.290,232.310,-4.080,0.720,0.720,1.080,12.190,-0.390,-0.910,4
2016-04-05 01:28:00,0.988,20.150,14.030,234.810,1.380,-3.320,1.100,1.130,13.230,0.340,0.180,4
2016-04-06 01:28:00,0.998,15.520,13.810,217.810,-2.420,-1.920,1.370,1.190,16.270,0.600,-0.260,4
2016-04-07 01:28:00,1.010,14.540,13.600,211.940,3.280,-1.170,1.060,1.240,12.490,-1.780,-0.820,4
2016-04-08 01:28:00,0.989,18.680,13.330,209.310,2.300,1.060,0.670,1.280,12.920,0.460,0.470,4
2016-04-11 01:28:00,1.001,14.810,12.520,150.500,0.900,2.720,1.110,1.350,17.160,0.410,-0.110,4
2016-04-12 01:28:00,0.997,15.490,12.240,137.210,-5.260,-9.940,0.850,1.370,17.140,0.230,0.600,4
2016-04-13 01:28:00,1.000,14.380,12.050,128.130,-9.400,-7.840,0.930,1.420,18.540,-0.970,-1.370,4
2016-04-14 01:28:00,0.996,12.920,11.780,113.810,-9.060,-8.320,0.930,1.470,23.200,3.230,3.270,4
2016-04-15 01:28:00,0.995,11.080,11.540,108.810,6.500,6.540,0.920,1.530,23.370,-0.870,-1.160,4
2016-04-18 01:28:00,1.007,4.350,10.810,109.900,-3.540,-6.120,1.460,1.660,26.270,2.120,1.920,4
2016-04-19 01:28:00,0.996,6.900,10.520,117.390,0.680,-0.560,1.670,1.710,27.050,0.700,0.970,4
2016-04-20 01:28:00,0.989,7.020,10.350,114.370,6.740,5.110,1.750,1.770,29.100,-3.110,-2.720,4
2016-04-21 01:28:00,0.995,5.800,9.970,102.350,-10.190,-5.050,1.690,1.830,33.880,0.980,1.000,4
2016-04-22 01:28:00,0.989,6.700,9.800,121.830,6.360,3.150,1.510,1.900,32.110,0.260,-0.430,4
2016-04-25 01:28:00,1.004,6.950,8.980,130.230,1.500,-0.920,2.180,2.050,30.950,0.180,0.640,4
2016-04-26 01:28:00,0.992,9.020,8.740,116.090,-1.560,4.830,2.800,2.120,31.250,0.740,-0.030,4
2016-04-27 01:28:00,0.996,10.880,8.520,113.340,4.990,0.410,2.660,2.190,32.660,0.540,0.930,4
2016-04-28 01:28:00,0.999,11.980,8.250,117.020,8.050,4.790,2.430,2.330,29.920,-1.600,-1.320,4
2016-04-29 01:28:00,1.014,11.680,8.000,105.730,-1.040,-2.200,2.730,2.380,33.590,0.180,0.630,4
2016-05-02 01:28:00,1.001,8.780,7.220,81.420,-0.820,-1.440,2.020,2.700,35.570,0.940,0.840,5
2016-05-03 01:28:00,1.001,8.410,7.070,77.490,1.770,2.540,1.680,2.770,37.730,0.840,-0.030,5
2016-05-04 01:28:00,1.026,9.180,6.780,71.840,-3.940,-4.020,1.370,2.860,40.510,0.760,0.850,5
2016-05-05 01:28:00,1.025,9.820,6.570,70.950,-2.390,-0.140,1.360,2.880,46.520,4.440,2.170,5
2016-05-06 01:28:00,0.997,7.230,6.310,70.080,-1.210,-1.500,1.200,2.980,46.700,-0.020,0.490,5
2016-05-09 01:28:00,1.003,7.170,5.630,81.040,3.870,4.090,2.510,3.300,48.590,-2.490,-2.480,5
2016-05-10 01:28:00,1.000,6.400,5.430,79.640,6.730,2.430,3.370,3.410,51.170,-3.120,-3.240,5
2016-05-11 01:28:00,1.003,3.850,5.200,71.320,-5.040,-2.240,3.880,3.510,56.790,3.520,2.880,5
2016-05-12 01:28:00,1.002,3.330,4.970,73.330,4.990,0.990,3.730,3.650,55.440,-0.880,0.600,5
2016-05-13 01:28:00,1.008,5.430,4.800,73.360,-1.690,-1.120,2.990,3.770,54.570,0.590,1.100,5
2016-05-16 01:28:00,1.003,10.230,4.270,57.900,2.330,0.160,1.960,4.060,58.260,3.140,2.610,5
2016-05-17 01:28:00,1.003,8.680,4.040,49.740,-1.890,-2.700,2.120,4.310,59.930,1.160,3.170,5
2016-05-18 01:28:00,1.004,7.700,3.890,48.150,-1.370,-1.510,2.400,4.440,57.070,0.070,0.480,5
2016-05-19 01:28:00,1.000,6.800,3.740,37.530,-3.680,-1.520,2.100,4.530,61.240,0.350,0.410,5
2016-05-20 01:28:00,1.006,5.910,3.510,34.970,2.460,0.450,2.200,4.590,68.060,-0.260,-0.110,5
2016-05-23 01:28:00,1.005,4.100,3.010,18.340,-3.560,-2.660,2.870,5.020,83.710,0.410,0.910,5
2016-05-24 01:28:00,0.999,2.730,2.910,13.850,-0.720,-1.310,3.710,5.130,94.200,7.010,5.770,5
2016-05-25 01:28:00,0.996,1.920,2.750,10.450,-1.000,-1.070,5.330,5.240,99.020,3.920,2.700,5
2016-05-26 01:28:00,0.998,1.550,2.610,9.720,-1.020,-1.260,6.190,5.500,98.270,0.650,2.040,5
2016-05-30 01:28:00,1.002,0.680,1.970,10.070,1.400,0.170,6.280,6.040,97.230,-1.480,-1.880,5
2016-05-31 01:28:00,1.011,0.760,1.900,11.860,1.450,1.280,6.850,6.200,98.400,-2.940,-2.830,5
2016-06-01 01:28:00,0.997,0.850,1.820,8.820,-3.780,-2.630,6.910,6.430,105.550,4.800,4.690,6
2016-06-02 01:28:00,1.004,0.770,1.720,6.710,-0.170,-0.040,6.480,6.650,110.430,-8.220,-9.910,6
2016-06-03 01:28:00,0.993,0.470,1.620,9.100,1.200,0.270,7.140,6.720,117.510,-6.610,-4.670,6
2016-06-06 01:28:00,1.005,0.430,1.320,13.940,-0.280,-0.030,6.810,7.180,125.200,-1.440,-1.700,6
2016-06-07 01:28:00,0.993,2.050,1.210,16.630,1.970,0.000,6.160,7.330,119.300,-1.800,3.970,6
2016-06-08 01:28:00,0.994,3.170,1.120,13.340,-1.800,-0.650,5.490,7.500,128.860,0.380,-3.970,6
2016-06-09 01:28:00,1.001,2.110,0.950,10.310,-0.840,-0.530,6.100,7.620,132.610,-2.790,-2.840,6
2016-06-10 01:28:00,1.004,1.430,0.900,8.400,0.760,-0.040,7.580,7.790,130.670,-1.450,-1.220,6
2016-06-13 01:28:00,0.997,1.370,0.690,6.500,-0.320,-0.170,7.150,8.310,149.710,4.560,1.780,6
2016-06-14 01:28:00,0.998,1.430,0.590,5.760,0.340,0.130,7.690,8.450,149.910,-0.410,-1.500,6
2016-06-15 01:28:00,1.001,1.000,0.550,4.420,0.200,0.060,8.770,8.610,148.850,-2.380,0.090,6
2016-06-16 01:28:00,1.009,0.940,0.510,3.380,-0.490,-0.100,8.750,8.740,159.200,5.920,3.780,6
2016-06-17 01:28:00,0.998,0.680,0.460,4.600,1.220,-0.070,8.240,8.940,143.840,-2.720,-0.070,6
2016-06-20 01:28:00,1.002,0.130,0.400,2.110,0.040,0.070,10.260,9.410,161.710,-3.770,-5.260,6
2016-06-21 01:28:00,1.005,0.230,0.340,2.190,0.210,0.060,9.800,9.530,168.210,-7.130,-4.060,6
2016-06-22 01:28:00,1.008,0.400,0.310,1.910,-0.110,-0.070,9.910,9.690,163.790,-2.870,-2.590,6
2016-06-23 01:28:00,1.005,0.410,0.300,1.740,0.110,0.010,9.830,9.930,159.600,-1.220,-0.840,6
2016-06-24 01:28:00,1.001,0.390,0.290,2.300,0.300,0.060,9.600,10.010,156.680,-2.720,-1.330,6
2016-06-27 01:28:00,1.003,0.140,0.230,2.060,0.280,-0.080,11.030,10.480,166.650,2.560,3.470,6
2016-06-28 01:28:00,1.009,0.520,0.200,1.970,-0.040,0.110,9.460,10.710,178.140,8.020,3.270,6
2016-06-29 01:28:00,1.003,0.410,0.190,1.640,-0.130,-0.140,8.840,10.850,172.190,-1.150,-2.420,6
2016-06-30 01:28:00,0.994,0.190,0.170,1.550,-0.230,-0.230,8.660,10.960,171.330,-2.250,-0.770,6
2016-07-01 01:28:00,0.996,0.400,0.140,1.910,0.200,-0.110,8.780,11.070,182.440,5.140,4.380,7
2016-07-04 01:28:00,1.001,0.220,0.100,2.060,0.010,-0.090,9.510,11.530,197.450,-0.060,1.280,7
2016-07-05 01:28:00,1.002,0.210,0.090,1.940,0.190,0.100,12.140,11.640,196.280,-3.030,-2.000,7
2016-07-06 01:28:00,0.993,0.170,0.090,1.920,-0.040,-0.060,13.310,11.700,196.740,3.670,2.040,7
2016-07-07 01:28:00,1.001,0.170,0.080,1.940,0.140,0.220,12.990,11.820,194.990,1.230,0.880,7
2016-07-08 01:28:00,0.995,0.110,0.080,1.680,0.180,0.120,12.620,11.990,197.980,-2.350,-0.100,7
2016-07-11 01:28:00,0.999,0.310,0.060,1.390,-0.010,-0.010,11.020,12.230,200.970,-6.270,-3.480,7
2016-07-12 01:28:00,0.999,0.230,0.050,1.010,-0.240,-0.100,11.730,12.300,206.930,2.000,-0.160,7
2016-07-13 01:28:00,1.003,0.120,0.050,0.830,-0.000,-0.010,13.310,12.350,209.540,-0.050,0.030,7
2016-07-14 01:28:00,1.000,0.190,0.040,1.030,0.170,0.070,13.310,12.380,214.740,6.820,6.570,7
2016-07-15 01:28:00,0.990,0.280,0.030,0.900,-0.060,0.030,11.760,12.430,212.770,6.340,1.620,7
2016-07-18 01:28:00,1.009,0.120,0.030,0.540,0.010,0.000,13.000,12.570,218.190,-5.860,-4.510,7
2016-07-19 01:28:00,0.998,0.130,0.030,0.450,-0.010,0.000,11.950,12.580,225.940,4.770,3.240,7
2016-07-20 01:28:00,1.004,0.080,0.020,0.300,0.000,0.000,12.600,12.580,225.050,-0.930,-0.280,7
2016-07-21 01:28:00,0.998,0.000,0.020,0.170,-0.040,0.000,14.260,12.600,223.120,-2.880,-1.130,7
2016-07-22 01:28:00,0.999,0.070,0.020,0.200,0.010,0.030,15.950,12.580,220.890,3.600,5.270,7
2016-07-25 01:28:00,0.994,0.000,0.010,0.270,-0.080,-0.080,14.580,12.610,207.850,-6.060,-3.150,7
2016-07-26 01:28:00,0.998,0.000,0.010,0.460,-0.020,0.000,14.090,12.590,204.800,-1.830,0.620,7
2016-07-27 01:28:00,1.004,0.010,0.010,0.580,0.050,0.000,14.110,12.540,203.140,2.280,1.630,7
2016-07-28 01:28:00,1.004,0.010,0.010,0.500,0.100,0.060,13.490,12.490,193.390,-1.060,-1.170,7
2016-07-29 01:28:00,1.001,0.010,0.010,0.530,-0.010,-0.080,12.940,12.420,191.430,2.280,2.340,7
2016-08-01 01:28:00,1.005,0.040,0.010,0.410,-0.020,0.000,12.550,12.200,191.620,-3.520,-2.000,8
2016-08-02 01:28:00,1.005,0.130,0.010,0.790,0.100,-0.030,12.490,12.190,196.390,2.180,1.930,8
2016-08-03 01:28:00,1.008,0.070,0.010,0.780,0.000,0.010,12.150,12.090,195.120,0.450,0.680,8
2016-08-04 01:28:00,1.002,0.060,0.010,0.940,0.040,-0.040,12.260,11.960,189.370,-5.650,-5.140,8
2016-08-05 01:28:00,1.002,0.090,0.030,0.740,-0.190,-0.140,11.890,11.890,188.420,-2.780,-3.140,8
2016-08-08 01:28:00,1.000,0.170,0.030,0.770,0.030,0.040,10.970,11.620,198.000,3.240,1.510,8
2016-08-09 01:28:00,0.999,0.160,0.040,0.540,-0.080,-0.020,11.530,11.560,193.040,-3.370,-3.960,8
2016-08-10 01:28:00,0.998,0.110,0.040,0.480,0.070,0.050,12.810,11.480,193.860,2.350,2.640,8
2016-08-11 01:28:00,0.993,0.050,0.050,0.270,-0.020,0.000,14.320,11.410,190.630,1.850,1.820,8
2016-08-12 01:28:00,0.997,0.050,0.050,0.260,0.020,0.000,14.660,11.300,189.450,2.400,3.000,8
2016-08-15 01:28:00,0.994,0.010,0.060,0.790,0.140,0.030,12.040,11.040,160.010,0.980,1.540,8
2016-08-16 01:28:00,0.999,0.020,0.070,1.380,0.240,0.100,12.150,10.910,159.020,3.440,-1.550,8
2016-08-17 01:28:00,0.996,0.020,0.070,1.220,0.100,0.040,12.090,10.780,154.170,-3.330,0.080,8
2016-08-18 01:28:00,0.998,0.030,0.080,1.720,0.370,0.000,12.000,10.710,149.440,0.560,0.640,8
2016-08-19 01:28:00,0.991,0.210,0.100,1.730,-0.140,0.000,11.620,10.650,148.460,-2.940,-3.220,8
2016-08-22 01:28:00,1.004,0.320,0.130,2.200,-0.260,-0.380,7.870,10.290,154.480,5.550,7.700,8
2016-08-23 01:28:00,0.997,0.170,0.140,2.150,-0.280,-0.130,9.030,10.190,155.720,-0.540,-1.480,8
2016-08-24 01:28:00,1.006,0.270,0.150,2.580,0.180,0.220,10.820,10.120,160.760,-0.260,1.940,8
2016-08-25 01:28:00,1.003,0.280,0.180,2.130,-0.400,-0.150,11.200,10.010,163.930,4.210,1.880,8
2016-08-26 01:28:00,0.996,0.240,0.200,3.220,0.280,-0.440,10.760,9.930,152.930,-9.750,-1.860,8
2016-08-29 01:28:00,0.999,0.070,0.280,5.060,-0.670,0.020,11.280,9.520,140.580,-1.150,0.080,8
2016-08-30 01:28:00,1.009,0.160,0.350,5.810,0.520,0.070,10.880,9.430,133.250,-4.590,-3.160,8
2016-08-31 01:28:00,1.002,0.210,0.390,6.850,0.050,0.540,10.180,9.320,139.350,8.700,7.850,8
2016-09-01 01:28:00,1.001,0.380,0.420,7.320,0.510,0.470,7.690,9.120,133.310,1.120,1.630,9
2016-09-02 01:28:00,1.003,0.520,0.450,8.430,0.940,1.320,5.890,8.990,131.690,-3.280,-2.430,9
2016-09-05 01:28:00,1.001,0.540,0.530,9.040,-1.770,-2.120,8.140,8.610,123.640,2.420,3.270,9
2016-09-06 01:28:00,1.002,0.410,0.610,9.680,-0.740,-0.320,10.300,8.460,116.880,0.290,-0.370,9
2016-09-07 01:28:00,1.000,0.310,0.690,11.770,0.020,-0.410,11.310,8.330,113.630,-2.500,-0.660,9
2016-09-08 01:28:00,0.997,0.290,0.700,15.240,1.670,0.500,11.240,8.150,108.100,-0.100,1.130,9
2016-09-09 01:28:00,0.996,0.430,0.820,16.160,-0.110,-1.080,11.130,8.060,104.000,2.440,3.510,9
2016-09-12 01:28:00,0.998,0.950,1.090,12.020,-0.320,-0.550,6.150,7.660,95.560,0.900,1.500,9
2016-09-13 01:28:00,1.000,1.270,1.190,13.730,0.720,-0.240,6.540,7.480,97.570,-1.170,-0.380,9
2016-09-14 01:28:00,1.002,1.240,1.300,17.870,-1.720,-1.420,6.800,7.310,99.920,-2.000,-0.930,9
2016-09-15 01:28:00,1.002,1.370,1.380,23.610,2.840,3.010,6.500,7.180,100.350,2.050,0.820,9
2016-09-16 01:28:00,0.997,1.300,1.520,25.750,-5.500,-4.190,7.030,6.990,98.820,3.410,1.340,9
2016-09-19 01:28:00,1.008,0.340,1.970,36.260,-5.710,-6.810,9.350,6.560,92.420,3.280,4.380,9
2016-09-20 01:28:00,1.000,0.370,2.070,34.900,-1.540,-4.430,9.070,6.420,86.770,-0.660,1.490,9
2016-09-21 01:28:00,1.005,0.500,2.200,38.080,-0.340,-0.030,8.800,6.210,77.200,-1.320,-1.200,9
2016-09-22 01:28:00,1.001,1.000,2.390,36.620,1.030,-0.000,7.730,6.040,72.520,0.080,-0.370,9
2016-09-23 01:28:00,0.996,1.200,2.560,45.040,-0.630,-2.310,7.180,5.890,66.020,3.140,3.150,9
2016-09-26 01:28:00,1.002,3.480,3.110,62.200,1.880,2.300,5.220,5.420,48.150,-1.820,-1.830,9
2016-09-27 01:28:00,1.001,2.870,3.300,61.250,-7.350,-5.180,4.630,5.230,46.630,2.030,0.650,9
2016-09-28 01:28:00,1.001,3.690,3.530,57.620,-3.660,-1.740,4.590,5.060,50.250,2.930,1.320,9
2016-09-29 01:28:00,0.995,3.510,3.690,66.250,-4.070,-3.070,3.780,4.840,47.090,1.720,1.550,9
2016-09-30 01:28:00,0.995,3.920,3.920,69.330,0.640,0.320,3.020,4.700,44.830,0.120,-0.420,9
2016-10-03 01:28:00,1.004,3.910,4.600,91.440,-7.540,-3.570,2.840,4.100,41.880,-0.160,0.280,10
2016-10-04 01:28:00,1.001,3.650,4.790,87.350,1.960,4.580,3.340,3.890,42.100,0.450,0.730,10
2016-10-05 01:28:00,1.001,3.820,5.040,70.680,-16.310,-7.090,4.140,3.750,48.500,4.740,3.190,10
2016-10-06 01:28:00,1.010,3.660,5.350,79.730,-0.890,-4.840,4.380,3.670,45.420,-1.870,-0.930,10
2016-10-07 01:28:00,0.995,4.490,5.560,100.680,15.130,7.760,3.620,3.460,37.630,-2.590,-1.520,10
2016-10-10 01:28:00,1.006,7.190,6.370,91.270,-5.620,-5.670,2.150,2.980,39.410,1.260,1.090,10
2016-10-11 01:28:00,0.992,6.170,6.610,108.110,10.210,8.060,2.290,2.870,35.690,-1.620,-1.100,10
2016-10-12 01:28:00,1.001,6.820,6.850,105.500,-2.100,2.100,2.360,2.770,38.710,0.680,-0.180,10
2016-10-13 01:28:00,1.002,8.890,7.210,112.470,6.390,6.170,2.260,2.650,38.240,0.260,-0.520,10
2016-10-14 01:28:00,1.009,8.080,7.490,117.040,0.540,-0.670,2.510,2.430,36.610,-0.370,-0.480,10
2016-10-17 01:28:00,0.999,1.940,8.360,128.990,9.430,8.660,4.980,2.160,33.870,-0.100,-0.380,10
2016-10-18 01:28:00,1.003,2.430,8.730,141.010,1.790,1.220,4.670,2.030,29.450,0.880,0.130,10
2016-10-19 01:28:00,0.993,3.670,8.990,136.930,5.360,9.910,4.570,1.940,27.180,0.630,0.360,10
2016-10-20 01:28:00,0.991,6.680,9.260,145.220,-1.390,-0.200,3.300,1.850,24.880,1.920,0.990,10
2016-10-21 01:28:00,0.998,8.660,9.620,146.380,-9.530,-7.640,1.810,1.830,23.280,2.300,0.880,10
2016-10-24 01:28:00,0.996,10.220,10.690,163.040,5.050,4.850,1.720,1.510,24.010,-0.770,-0.780,10
2016-10-25 01:28:00,0.989,11.890,11.000,160.890,-1.590,3.890,1.610,1.430,24.040,-0.420,-0.170,10
2016-10-26 01:28:00,1.002,11.870,11.330,162.270,9.950,6.710,2.160,1.400,25.570,-0.440,-0.400,10
2016-10-27 01:28:00,1.003,10.790,11.630,158.900,1.140,2.920,2.490,1.340,23.100,-1.820,-1.210,10
2016-10-31 01:28:00,0.999,10.610,13.110,174.820,-6.760,-4.400,2.290,1.130,16.320,0.780,0.400,10
2016-11-01 01:28:00,0.999,7.780,13.580,184.460,-1.750,-3.740,2.390,1.080,14.500,-0.130,0.240,11
2016-11-02 01:28:00,1.003,5.440,13.960,188.420,0.150,0.060,2.340,1.050,12.900,-0.400,-0.280,11
2016-11-03 01:28:00,1.014,6.410,14.380,179.710,7.870,5.310,2.390,1.000,14.080,-0.350,-0.620,11
2016-11-04 01:28:00,0.994,10.580,14.680,189.580,0.010,3.250,1.680,0.960,11.500,-0.580,-0.520,11
2016-11-07 06:28:00,1.002,9.950,15.740,213.750,-0.450,0.200,1.170,0.790,9.940,-0.400,-0.370,11
2016-11-08 06:28:00,1.002,10.050,16.140,216.720,4.880,4.420,1.290,0.740,9.400,0.030,0.090,11
2016-11-09 06:28:00,0.988,12.210,16.450,221.810,10.180,8.430,1.270,0.680,8.790,-0.130,-0.240,11
2016-11-10 06:28:00,1.000,12.060,16.770,234.630,9.280,8.020,1.080,0.670,7.130,-0.650,-0.500,11
2016-11-11 06:28:00,0.999,13.920,17.080,236.440,-1.340,-2.350,0.850,0.640,7.440,-0.440,-0.640,11
2016-11-14 06:28:00,1.009,12.440,18.070,258.330,-7.300,-7.030,0.990,0.600,5.510,0.180,0.090,11
